gene1	gene2
wal	gkt
dpld	MYPT-75D
Dlic2	gkt
hkl	hkb
dco	esg
dmt	tok
btl	CdsA
Src42A	Cct1
scra	Rack1
msk	tsh
gbb	Crk
Rho1	sec13
sns	Eip74EF
fru	Nrx-IV
tamo	cact
lva	sav
Pvf1	pdm2
Borr	thr
da	Mer
FKBP59	opa
sgl	vlc
eve	spen
wupA	elav
Bap60	CG9509
cnc	MED4
LanB1	sll
neur	t
beta4GalNAcTA	Cp1
Idgf2	Ice
Scgdelta	dco
Glycogenin	Syb
Sry-delta	Mmp2
ics	hep
ksr	sas
yellow-f	Hmgs
sgl	CadN
prd	Nf1
G-oalpha47A	Ank2
shn	Syb
Hmgs	cnk
msi	Pop2
Set2	shot
Tm1	Spred
elav	scyl
rhea	Myo61F
l(2)efl	CG10641
Pen	cathD
frc	zfh1
stg	dei
Lar	Sema-1b
Src42A	Abi
pio	wrapper
cic	sav
Eip63E	emb
CG1942	Wnt5
siz	phyl
sls	dos
Vhl	e
pelo	dmt
wls	Su(z)12
Galpha73B	cathD
inv	bun
pot	Set2
CycE	sno
pbl	BicD
mib1	tkv
CG9769	phyl
Ca-alpha1D	boss
CG34379	enok
rhea	cp309
cort	mbl
cbt	dei
p53	Tak1
Dcp-1	tll
Pvf1	chic
Borr	Caf1
CG12301	ppan
d4	Tm1
Pde8	osa
Hmgs	Snap
baz	spen
ben	Dys
chrw	bap
dsd	Nrt
ofs	acj6
Akap200	mask
Sobp	bs
shot	stumps
Rab5	Rho1
Jra	dnc
CG32082	Mbs
cin	Mmp1
Sobp	ash2
bun	dsf
Cka	jagn
ry	bs
sec13	fd59A
E(bx)	ix
E(bx)	CG8216
ey	Hph
scrib	Eip63F-1
CG2681	CG17221
ap	Appl
vlc	E(bx)
tra2	Orct
Mmp2	disco
opa	klar
tamo	Chi
Idgf5	CG10641
apt	Dl
btl	Dif
PhKgamma	Cp1
Lcp65Ag1	dco
asf1	Caf1
Tab2	RhoGAPp190
RhoGAPp190	cathD
puc	Hr78
Abl	CG6416
xl6	Sur
rdo	Caf1
Glycogenin	Dlic2
RhoGAP68F	form3
ex	sina
ct	Taf4
jing	Sema-2a
Su(H)	CG16719
Dok	eIF-4a
Bap60	Su(z)12
sbb	Krn
Wnt5	Sin3A
CG13850	Ggamma1
Su(z)12	E(bx)
caps	CG9520
Tina-1	Moe
Src64B	msn
Pvr	MYPT-75D
Oseg1	mth
LanB1	Cyt-c-d
lmd	sns
mfas	ken
CycB	dpld
Pop2	Jra
cact	run
sno	blow
sec23	alph
Fas3	crol
RhoGAP68F	drl
beta4GalNAcTA	bon
sar1	tub
Dhc64C	dib
eg	cg
CG8247	wal
dib	rdx
CG9520	toe
rg	sktl
lva	Pvr
Cct1	cas
rad50	foxo
CG8247	ird5
cta	nej
mam	stumps
NetB	CG9104
tra	klar
Bap60	Idgf5
ash1	ird5
rg	CadN
LCBP1	CG34417
pio	dsf
fs(1)M3	LCBP1
dl	xl6
stumps	btl
E(z)	Caf1
Ark	RhoGAP68F
numb	fred
elav	tow
dl	CG1244
tra2	by
CycE	hpo
140up	bib
CG33205	emc
Dif	numb
shrb	l(2)gl
Pcaf	dpld
ex	baz
gkt	Ald
CG3829	msn
trn	Mitf
Apc2	bun
Pde8	bun
Lim1	trc
numb	Dp
toy	Dlic2
morgue	tutl
Tm1	Es2
W	twf
ey	grp
Optix	Dhc64C
ksr	Pvf1
dib	gl
zfh2	scyl
esg	Khc
sno	jumu
boss	sgl
sll	Pde8
MED24	sced
Arc42	tsh
da	Stat92E
uzip	Mmp2
amx	Taf4
stil	Syx1A
dsx	dsf
Chc	eff
Nrx-IV	brk
rg	l(1)G0289
Sobp	fs(1)K10
Pka-C3	gbb
CG12301	Dcp-1
Snap	tou
chrw	LIMK1
cic	Mkp3
Jra	stg
pnut	Arc42
Msp-300	Prm
CG8149	Src64B
cactin	nej
Su(var)2-10	CtBP
SelD	PebIII
CG2678	sced
esc	Dp
Hs2st	Pink1
Tl	Lcp65Ag1
dsx	zfh1
RhoGAPp190	fog
LanB1	svr
wrapper	pio
Oseg1	inv
Eip63F-1	thr
Arp66B	Traf6
tud	d4
Sulf1	wal
Dad	Pvr
Fas3	MED11
bun	Pak
Mlc1	Rho1
eff	Krn
ea	Tak1
ap	ppan
Mhc	l(2)gd1
Galpha73B	sw
sdt	baz
dah	pn
Ephrin	tra2
sbb	Cyt-c-d
ix	CG16719
Psn	sle
Cyp1	v
CdsA	Atpalpha
tkv	Sema-1b
kuk	fs(2)ltoPP43
CG34417	CG9104
wls	ct
foxo	flfl
lva	Pgant35A
sec23	CG9445
Fmr1	CG2681
CycA	E(z)
Abl	fru
tok	jumu
acj6	Cyp1
pelo	Nrx-IV
chic	sprt
CG2681	msn
PebIII	ytr
sll	prod
pn	fs(1)M3
Syx1A	tud
Sobp	tld
ex	toy
Cip4	Sobp
Pvf1	snf
cin	Mer
kuk	Dat
Eip63F-1	asf1
sbb	uzip
run	sqd
thr	osa
Rack1	noc
tamo	fw
Krn	dome
pnt	Dhc64C
cbx	Arc42
Idgf2	scrib
t	CG8149
cic	dome
sdt	sll
CG9445	sls
dos	Ald
cta	sll
Nrt	msn
noc	Sh
run	srp
Dat	dome
dco	drk
SelG	Atg5
B4	qua
bap	W
ecd	CdsA
chico	Atx2
bib	tub
spin	sas
dlg1	dup
prod	Dat
G-salpha60A	sar1
scrib	sno
Jra	Myo61F
tok	pio
scrib	Galpha73B
mri	glec
CG6416	drl
eve	twi
Sulf1	Sin3A
CG16719	Pcaf
sax	chic
bcd	G-oalpha47A
Tm1	inaC
up	betaTub56D
Cip4	G-oalpha47A
E2f	shn
mbt	svr
Dif	MYPT-75D
wee	cactin
ea	Lcp65Ag1
prd	Cyp1
Lim1	CG9445
Syx1A	cher
CG8247	Mlc1
spen	Vhl
CG13850	Psn
da	ine
tra	Alh
CG32486	cact
mmy	Moe
peb	cathD
tow	Lar
l(2)efl	MED11
Ice	PhKgamma
ssh	ena
stil	Rheb
kkv	ninaE
form3	CG2681
mth	sax
sdt	Dad
prod	prod
Lim1	ird5
CG9520	Arc42
Hs2st	Appl
B4	Hph
ken	spen
CG3075	RhoGAPp190
CG10641	l(2)efl
wal	tou
pio	tok
Myo31DF	xl6
Mitf	spin
CG8216	pio
CG4500	knrl
dpn	Jra
e	E2f
emb	esg
Jra	gro
dos	CG34417
bib	Sh
pnr	zfh2
da	xmas-2
elav	chrw
pn	msk
ttk	lva
W	LIMK1
amx	Eip71CD
sqd	tok
fred	flw
t	cas
emb	Ald
Dad	lic
cher	d
trn	18w
CG9769	Atg6
scra	Sulf1
aft	MYPT-75D
ine	Hr46
dsd	Idgf5
Sry-delta	Lcp65Ag1
Mlc1	jumu
18w	shg
brm	msn
bigmax	Abl
dos	Dys
par-6	sqd
cact	how
CG10641	CG6416
l(3)mbt	sina
how	Lar
Rack1	Sh
yrt	Sulf1
Rack1	pnr
dl	mbl
l(2)efl	kuk
Prm	Sulf1
tup	wg
jumu	esc
Caf1	hpo
MED11	Lar
Nrt	Btk29A
dpn	CG9509
pros	Cks30A
wal	sn
shn	CG13850
Tak1	tow
cnc	scra
CG4500	trio
Pink1	ALiX
inv	Ank2
sns	Galpha73B
sn	wal
mth	Ef1gamma
CG6416	ssh
Nrx-IV	cp309
MED11	tld
Sin3A	mth
Galpha73B	wus
Pk92B	Hs6st
mri	sav
kkv	Pka-C3
wal	CG3987
Rab5	RhoGAPp190
CG17470	sns
crol	l(2)gd1
Sulf1	ct
sbb	raw
tup	morgue
Glycogenin	hyd
shg	CG33205
emc	G-ialpha65A
CadN	d
sina	numb
ALiX	Pink1
bun	sgg
osa	sec23
Tl	Galpha73B
140up	CG33205
Pvf1	CG12301
mth	Eip71CD
eIF-4a	svr
Glycogenin	trc
sw	G-oalpha47A
da	sktl
N	enok
tok	hpo
sno	cact
CG9104	asf1
sbb	kkv
Mer	sls
shn	poe
acj6	ey
chico	chic
crc	svr
lmd	puc
G-oalpha47A	Wnt5
Dok	Msp-300
th	Rab7
Abl	BicD
sas	spen
ftz-f1	dpn
da	glu
dmt	da
dally	kuz
trn	Khc
cin	lic
MYPT-75D	stil
sqd	d4
l(3)mbt	Iswi
wrapper	svr
gro	beta4GalNAcTA
Krn	jing
LanB1	Atg6
prod	sll
Pka-C3	Yp1
esg	Lis-1
dpn	Dap160
mth	ap
prod	Rbp9
RpL30	Dap160
dup	bap
flw	d
disco	by
Uba1	ics
Rbp9	140up
cher	CG4945
ey	Cks30A
gbb	cort
E(z)	mbl
ena	RhoGAP68F
BicD	spin
uzip	CadN
Myo61F	Taf4
dlg1	twi
santa-maria	ImpE3
drm	numb
dup	ap
svr	CG3075
svr	Lar
CG2678	lola
mbl	esc
Cyp1	eve
dl	dpn
kay	Gtp-bp
shn	Lis-1
tsh	zfh2
eya	Tina-1
Su(H)	Pvr
18w	rib
sar1	sle
Patj	Mmp1
eg	bs
spin	CG1942
ena	brat
cathD	Fmr1
gkt	mri
Es2	pdm2
CG6416	ine
l(2)efl	CG14995
Lis-1	asf1
flfl	bhr
Lac	RhoGAP68F
shg	Ptpmeg
sw	Apc2
Pgant35A	ken
RhoL	drm
mib1	jar
v	Patj
Mbs	Rbp9
rdo	Idgf4
Dad	mus304
tin	Myo61F
sec13	Alh
bun	gro
spn-A	Eip63F-1
Trl	tkv
fog	ben
fax	Sulf1
pcm	cnc
Hmgs	lilli
Eip63F-1	rdo
CG9509	E(bx)
eg	lilli
MED24	bnb
ena	rad50
shot	gro
sgl	l(2)efl
Optix	mbt
Sh	mth
trc	boss
Snap	Eip71CD
pio	wus
CSN4	Mkp3
Apc	cic
ksr	Dys
Lcp65Ag1	vlc
spn-A	thr
ine	Eip63F-1
sle	eve
mri	LCBP1
glec	bnb
pcm	fs(1)K10
msi	mask
sprt	fal
CG10641	Cyt-c-d
flw	cher
Dhc64C	Galpha73B
bt	shg
pnt	bnb
bs	Fmr1
dah	E(z)
Dat	meso18E
chp	tsh
CG14995	sec13
qua	Myo31DF
ftz-f1	Aph-4
Idgf2	gro
CG13850	Myo31DF
dom	Su(var)2-10
frc	sns
ics	Hs2st
Trl	rhea
fred	Patj
par-1	Atpalpha
chico	G-salpha60A
nej	Antp
sle	capu
knrl	Apc2
ena	E2f
yellow-f	Idgf1
trn	exu
ninaE	ninaE
trio	Pde8
Dredd	eya
fd59A	sec13
wus	pio
t	Btk29A
RhoGAPp190	CG3075
kkv	Jafrac2
fs(2)ltoPP43	dom
RhoGAP68F	toy
Sur	l(3)mbt
msi	G-ialpha65A
Es2	Eip71CD
sar1	sns
ics	srp
cactin	emp
msn	e
dmt	CG16719
cathD	poe
chrw	acj6
stg	l(2)gl
Cka	prd
crol	CG2681
peb	RhoGAPp190
Hr46	osa
hyx	drm
wee	cos
Pkn	CG3075
inv	Scgdelta
Jafrac2	yellow-f
Sulf1	Ark
dnc	fd59A
Optix	bnb
fal	Jra
xmas-2	tok
crol	CG17221
wupA	Cip4
Pi3K92E	ssh
chic	Sb
stg	dmt
CG3987	gro
RhoL	Rpd3
ksr	CG3829
xmas-2	wrapper
Hem	spir
da	tok
pnt	Aph-4
Idgf5	yrt
cact	mbl
chinmo	stil
inv	MED11
LCBP1	Lis-1
dmt	Stat92E
G-oalpha47A	sina
sn	Mtl
knrl	prd
hkb	her
wal	Fas3
Sema-2a	baz
gl	Set2
pnut	CG3075
Myo61F	Mer
aft	sgl
LIMK1	l(2)efl
Borr	Su(var)2-10
Dl	CG8247
CG16719	Borr
cp309	how
osa	CG9445
Fas3	jagn
dmt	bcd
Moe	dsf
tutl	tutl
scyl	Syb
Mitf	NAT1
Eip63F-1	eya
drk	bcd
sced	lmd
Sh	hdc
CycE	tum
ash2	LanA
CG4945	ry
scrib	beta4GalNAcTA
CG17739	spn-A
jumu	cher
noc	PhKgamma
tin	Sur
CG14995	CSN4
toy	numb
Nrt	Sin3A
yrt	puc
sgg	Arp66B
CycB	car
rib	exu
Lcp65Ag1	Abd-B
Abd-B	cta
G-oalpha47A	Pak
tral	ofs
gkt	Pen
RhoGAP68F	fog
Dat	Rpd3
CG2681	form3
BicD	mbl
Dok	dup
ytr	hkl
pn	Dys
e	Axn
CG17739	lic
Tina-1	l(2)37Cc
pio	mbl
CG2678	rdx
mbo	CG34417
Appl	yellow-f
Rho1	eff
fw	Syx1A
ken	fd59A
shrb	G-salpha60A
Cip4	rhea
disco	Antp
tum	cactin
vlc	CG6416
Not1	140up
flfl	Rca1
CG4945	dei
apt	dl
Alh	drl
beta4GalNAcTA	trio
CG8216	klar
bt	Ptpmeg
dl	ytr
CycE	Idgf4
Idgf1	sced
e	tow
Src64B	apt
Idgf1	Hem
Dredd	Hr78
stg	cg
Mer	esc
RhoGAP68F	Rho1
l(3)mbt	rdo
neur	cbt
PhKgamma	Oseg1
sli	frc
wal	l(1)G0289
Uba1	poe
bnb	drk
cbt	eve
Eip71CD	Dhc64C
MED11	Eip74EF
Syb	Glycogenin
Rca1	esc
shn	tou
Atpalpha	Khc
bon	vlc
CG3075	chn
noc	dsx
tou	MED4
hyx	flfl
xmas-2	CG1244
Khc	eg
dock	form3
fax	scra
ea	CG6372
Su(z)12	Bap60
Dl	Hem
sktl	da
gkt	wal
Rho1	Rab7
qkr58E-3	Ald
G-ialpha65A	Krn
fred	knrl
mfas	Cyt-c-d
Lis-1	CG18369
pav	Set2
brat	Jra
lola	CG2678
capu	wrapper
sec13	sina
CtBP	dom
mam	Pka-C3
CG12896	Abi
odd	RhoGAP68F
CG16719	by
Iswi	tin
Dl	bon
CG3829	brm
bnb	cas
apt	sno
dib	Idgf1
pelo	E2f2
CadN	Pka-C3
spin	mbl
cbt	alph
Mtl	Dif
Eip63E	yellow-f
scra	glec
ine	glu
Alk	E2f2
Su(z)12	hkb
eya	ftz-f1
Moe	sls
zfh2	cbx
fred	msi
p53	Sema-2a
ine	dally
sdt	CG4500
dei	Es2
sls	emp
tral	Apc
Rab7	Mitf
eff	lilli
sar1	cathD
sax	tral
RhoL	kuk
Dcp-1	Tm1
E(z)	cin
Cks30A	opa
spir	Hs2st
e	ben
xl6	kuk
MED11	Galpha73B
hyd	Patj
aft	cher
l(3)mbt	Pka-C3
PhKgamma	sll
santa-maria	Sulf1
Chc	CG2678
Hem	dsf
Atpalpha	bs
ix	Su(z)12
bowl	Patj
Ald	qkr58E-3
trio	Idgf4
osa	foxo
cathD	Dhc64C
cher	yrt
Optix	CG10641
Fmr1	qua
Idgf5	Su(z)12
baz	rdx
cas	sas
osa	Su(H)
fru	glec
emc	msk
Ef1gamma	rdo
MED11	lmd
scra	Oseg1
tup	Rab7
E(bx)	dsf
Mef2	alpha-Spec
run	cact
Ptpmeg	Prm
Dcp-1	CG34417
lic	dpld
t	alien
Nrx-IV	Mkp3
Ef1gamma	dj
Pkn	pnr
CG16719	CtBP
dpld	dl
NetB	Wnt5
CG12896	stumps
dl	pbl
BicD	Abl
stg	vlc
par-6	Hph
CG16719	prod
RhoGAP68F	tll
dah	lmd
esg	Patj
t	Aph-4
Akap200	Hr78
tup	msk
Akt1	Rack1
tum	osa
jumu	CycE
l(3)mbt	CtBP
sn	puc
sll	Idgf2
lmd	MED11
sina	lic
caup	S6kII
CG34417	Uba1
siz	btl
lilli	dco
frc	sced
CG6416	dl
spen	Pgant35A
Mkp3	Rheb
nmo	PebIII
rdo	msk
frc	CG8216
alph	osa
flfl	Bap60
Mmp2	chinmo
Hem	Hmgs
cbx	Rho1
lola	MED24
Sh	Ggamma1
mam	mth
Mhc	jumu
CG17470	Atx2
sbb	eIF-4a
Pop2	hdc
how	dib
up	E(z)
hpo	Pvr
Dat	Caf1
CG3075	Pop2
Arc-p34	amx
jing	CG8216
Dredd	Cks30A
Arc-p34	pcm
grp	EcR
tup	boss
eIF-4a	emc
CG16719	CycA
mbl	pot
Eip71CD	tou
glec	Abd-B
mfas	tld
dpn	prod
yellow-f	MYPT-75D
abd-A	ecd
Abd-B	Su(var)2-10
shot	Cyt-c-d
Hs2st	oaf
mbt	ecd
Galpha73B	fal
Idgf1	cact
Dredd	peb
Mmp1	rg
ea	tral
dpn	Myo31DF
Psn	morgue
pcm	numb
Ice	Stat92E
t	cta
gbb	Pka-C3
ash1	ics
esc	mbl
Sur	knrl
tum	CycE
cnc	Ephrin
sls	ksr
inv	eIF-4a
mth	santa-maria
CG3829	chico
dpp	loco
Tak1	msi
Aph-4	Hs6st
mam	sn
Abi	noc
drm	Arc-p34
thr	E(z)
Cks30A	Tak1
Dredd	W
Atpalpha	par-1
meso18E	cta
Optix	bs
Tak1	Ice
alien	betaTub56D
msi	Krn
sls	Eip63F-1
raw	Jafrac2
ssh	Mlc1
SelG	Pvf1
morgue	oaf
Su(z)12	Idgf5
Pop2	t
prod	PebIII
Vps28	Arc42
Ald	Dok
Aph-4	qm
Uba1	CG34417
stumps	Pde8
Dl	kis
dib	FKBP59
CycE	E(z)
brm	prd
lilli	drk
Oseg1	Hs2st
bnb	rux
Tak1	CG4945
tub	14-3-3zeta
Sur	ry
Eip71CD	tub
Nrt	trn
baz	Dif
by	lmd
Dlic2	d
CG8149	sec13
Pvf1	knrl
Taf4	ena
CG8216	ben
dpp	Cka
Ptpmeg	Sema-2a
MYPT-75D	CycB
emc	CG34379
18w	trn
dos	CG9445
Abl	drl
CdsA	140up
CkIIalpha	pn
blow	Alk
Krn	sbb
Sema-2a	puc
ksr	qm
mbo	alph
Nrx-IV	amx
crol	bowl
sgg	Pde8
chrw	p53
Idgf4	beta4GalNAcTA
loco	Mitf
sina	CtBP
rdx	baz
Tm1	cta
Ddx1	car
CG4500	Sema-2a
jing	vap
Btk29A	Pop2
Fmr1	bs
Moe	Pgant35A
shot	msi
cp309	bnl
LanA	CycA
Ef1gamma	scrib
d4	ena
Pka-C3	kkv
ine	wee
dom	sina
kuk	Ddx1
cos	tok
meso18E	PebIII
Mmp1	tamo
CtBP	neur
FKBP59	cas
CG13850	ash1
apt	Chc
flw	spen
betaTub56D	hpo
Prm	Dscam
bcd	th
fog	l(2)gl
nej	Tm1
E(bx)	Bap60
thr	bhr
Eip71CD	Lar
CG12896	pros
Nrt	Akt1
cbx	Jafrac2
ea	Apc2
Cyt-c-d	toe
cin	cathD
Ark	Lac
Optix	ine
Akap200	Jafrac2
Gtp-bp	sec13
run	E(z)
up	Dscam
twf	sprt
Lim1	vap
CG10641	emb
exu	pros
Cyt-c-d	mbt
robo	Hs6st
run	dsx
Rbp9	cher
spn-A	Stat92E
CG18369	Pcaf
Eip63F-1	CycA
cas	Cct1
ben	RhoGAPp190
hkb	Bap60
Arp66B	cnc
ksr	sls
Rack1	fax
slam	Orct
CkIIalpha	Alk
Myo31DF	CG1942
Chi	Ef1gamma
Pvf1	ksr
pelo	CycA
tow	CG6416
th	sty
tra	Nrx-IV
asf1	pot
Optix	Lar
CG34379	emc
G-salpha60A	ea
chif	Mef2
Tm1	alph
elav	sty
ken	rad50
tamo	stil
Aph-4	dpn
Src64B	sas
bon	Optix
Spred	cathD
Lac	Ark
trio	Pop2
thr	sktl
Su(var)2-10	Iswi
stil	Antp
Cip4	Aph-4
peb	Cks30A
CG8247	up
Fmr1	CG17221
beta4GalNAcTA	Moe
CG6372	RpL30
E(bx)	CG6416
Msp-300	Dscam
Pvf1	CG1942
CG17470	CG34450
sty	mbt
Crk	ofs
dco	LIMK1
Taf4	ine
dj	spin
Ice	v
stil	sgl
sll	LanB1
W	Arp66B
emc	ex
Lcp65Ag1	eIF-4E
mbo	Su(H)
blow	dei
cin	Ef1gamma
bnl	aft
brm	exu
Rab7	CG33205
mri	l(2)37Cc
tld	car
Nrt	Chi
spn-A	tok
Src64B	e
ben	Pvf1
btl	dco
dup	brm
mfas	Ald
foxo	dlg1
sll	Cyt-c-d
ry	dsd
Lcp65Ag1	prod
asf1	up
disco	gl
wal	Ald
Ptpmeg	trc
brat	cta
N	brm
l(2)gd1	crol
wus	how
rg	stil
ct	brk
Ice	cp309
SelG	14-3-3zeta
fd59A	MED4
poe	shn
tll	Jra
foxo	baz
mbl	CG18369
eff	CG3987
CycE	jumu
rdo	CycB
mfas	CycB
Tm1	MYPT-75D
caup	rux
Vps28	Pk61C
Rpd3	Pcaf
aft	bnl
MYPT-75D	Dif
sgg	pot
drk	ImpE3
Pi3K92E	eff
Nrt	noc
PebIII	Abl
betaTub56D	CG3987
brm	18w
qm	Cka
eya	RhoGAP68F
Dlic2	btl
Atg5	SelG
capu	sced
dsf	Rbp9
flw	hdc
Nf1	dpn
knrl	Pvf1
inv	Pde8
CdsA	kay
CG34379	LanB1
CG33205	qkr58E-3
E2f	Abl
ecd	Rheb
dom	fs(2)ltoPP43
ics	chinmo
Psn	v
eff	rdx
fs(1)K10	Lis-1
Cks30A	peb
SelG	ey
zfh1	CG3075
zfh1	ry
esg	CdsA
aft	hyd
Crk	fw
tll	hkl
alien	thr
Borr	CycE
Apc	Pgant35A
Sry-delta	Dcp-1
l(3)mbt	dl
dec-1	v
E2f2	stg
l(3)mbt	fs(2)ltoPP43
CG1942	spir
ben	mam
Tl	CG6372
t	prod
Rbp9	Ephrin
Nrt	t
Borr	betaTub56D
Tak1	Ephrin
drl	jar
sar1	bowl
vlc	E2f
Hs2st	Chc
Jafrac2	W
pn	l(3)mbt
pn	dos
t	Antp
sktl	foxo
form3	msn
apt	run
Dhc64C	run
Sema-2a	spen
da	dmt
CdsA	Rheb
dec-1	shn
apt	chn
Sur	hyd
Mmp1	v
tutl	gbb
Uba1	sle
Wnt5	PhKgamma
trc	dj
ssh	Aph-4
grp	Ald
Atpalpha	eIF-4E
thr	asf1
LCBP1	gbb
Eip74EF	wal
betaTub56D	ALiX
frc	msi
Antp	disco
loco	dj
mri	Apc2
pelo	sas
Sobp	CycA
dsd	ey
Ald	zfh1
mib1	sw
CG32082	Vhl
sle	ben
ash1	grp
eff	Pi3K92E
eve	crc
Prm	Mhc
up	CycE
MYPT-75D	aft
Dredd	cic
fal	spin
mfas	ksr
rux	wal
Idgf2	Hs2st
ea	CG17470
MED4	klar
E(z)	spn-A
Fmr1	ksr
yrt	prod
jagn	Aph-4
Apc2	sw
xl6	Rpd3
Oseg1	Lcp65Ag1
eve	MED11
trio	CG4500
Taf4	Alh
Atg5	Tak1
CycE	Eip63F-1
G-salpha60A	l(2)gl
Cks30A	Oseg1
Hmgs	Not1
stil	Pk61C
dsd	sll
bl	CG6416
Pop2	cnk
caps	mth
Chc	Eip71CD
Idgf4	spn-A
fax	Hs6st
loco	sn
d	mth
cin	rad50
CG17221	bigmax
ix	Pvr
cbt	nej
twi	CG16719
ea	exu
cnk	Jra
tamo	aft
CG33205	Ark
Nrx-IV	vlc
Eip71CD	mth
dah	cort
caup	Idgf2
Idgf2	CG8216
flfl	osa
Atpalpha	yellow-f
aft	chico
elav	ine
e	par-6
Fmr1	l(2)gd1
E(z)	betaTub56D
Traf6	lin
tok	CG18369
CG6416	prod
CG6416	tin
caup	flw
Mmp2	toe
Oseg1	tral
Dscam	Mhc
tum	cnk
gkt	pn
dnc	CG4945
Dap160	bigmax
poe	drk
jumu	asf1
Rheb	Atx2
Eip74EF	rdx
alpha-Spec	lola
spir	Abl
bt	Lim1
S6kII	elav
cbt	slam
boss	tamo
tud	stil
dl	Axn
cos	Su(H)
blow	Sb
l(2)gd1	Cka
Tm1	Yp1
fd59A	lva
Dp	CG12301
lwr	sqd
fw	e
RpL30	Atx2
lilli	Sh
ry	Hph
Ef1gamma	inv
lva	tub
Hmgs	cos
d4	par-6
l(3)mbt	tld
Ef1gamma	thr
bap	gkt
E2f	lin
CdsA	oaf
Moe	bib
Tm1	CG17739
CycE	mbl
drl	loco
exu	Dlic2
Set2	RhoL
run	dom
Yp1	tutl
Nrx-IV	Sema-2a
sll	PhKgamma
Mitf	Lac
toy	bap
CG4945	CG9104
capu	sax
Appl	kay
LanB2	sw
CG16719	esc
v	Cyp1
fal	dl
Ddx1	Dhc64C
mbt	dup
CG2681	qua
Dlic2	Glycogenin
opa	Dif
raw	kay
rad50	par-1
Pk92B	raw
Btk29A	ry
ALiX	Lim1
CG6372	cnc
Mitf	trn
140up	MED11
pbl	emp
Mkp3	eya
ics	Ca-alpha1D
CG18369	CG34417
CG34379	eve
klar	Myo31DF
Glycogenin	Dscam
bap	mbt
CG3829	flw
sli	ct
CG17221	Eip71CD
jar	loco
CG8149	Mtl
Cka	Pk92B
fs(2)ltoPP43	tld
Hr46	B4
wg	CG34379
CG10641	G-oalpha47A
Antp	FKBP59
CG13850	sdt
Sin3A	Sulf1
Idgf4	Gtp-bp
G-salpha60A	qua
spn-A	Dl
sdt	BicD
Mbs	Rho1
Hph	dpn
Iswi	MED11
fred	bt
mask	Akap200
ofs	Sulf1
Alk	CG6416
chic	ap
pyd	wal
cic	flw
tral	CG6372
shrb	qua
ofs	Ald
sno	Borr
jar	mam
knrl	fal
CG9520	yellow-f
lva	bun
Dl	Borr
l(3)mbt	dpld
morgue	blow
d4	nej
bon	ine
sec23	Cyt-c-d
stumps	msk
mri	cort
phyl	Crk
CG9104	fs(1)K10
SelD	ytr
Idgf5	Abi
grp	Not1
da	CycA
rux	Dap160
fs(1)K10	numb
G-ialpha65A	CG3987
cathD	scrib
siz	disco
Set2	gl
bhr	Caf1
dally	Cip4
boss	boss
Snap	sas
Cka	bt
Crk	bap
stil	Mmp2
Scgdelta	cic
Idgf5	ey
Ank2	Dif
ena	Iswi
Crk	tamo
numb	Rca1
apt	Src42A
Dat	Pcaf
Mmp2	nmo
mbl	gkt
brm	shg
yrt	Idgf5
oaf	esg
l(1)G0289	bt
sgl	Taf4
Idgf4	rux
Pcaf	CtBP
Idgf5	Dap160
Alh	Taf4
l(2)gd1	Idgf5
frc	sli
jar	rib
pot	osa
pelo	sll
inv	Sulf1
enok	chrw
CG2681	crol
Iswi	dom
glu	betaTub56D
Eip74EF	Mkp3
qua	vlc
esg	Jafrac2
CG12301	MYPT-75D
ImpE3	aft
cg	e
rhea	beta4GalNAcTA
CG32082	Pop2
Pkn	loco
Wnt5	NetB
Pk92B	Oseg1
CG13850	Moe
tup	tsh
crol	Atg5
CG4945	eg
CG17739	Dredd
Sur	kuk
mbl	LCBP1
CG6416	ftz-f1
bhr	sqd
prd	RhoGAPp190
Hr78	Dredd
p53	Spred
yellow-f	sns
CSN4	Dcp-1
Mkp3	e
NetB	Atg5
Dredd	RhoL
Caf1	jumu
noc	CG13850
d	chico
CycB	fs(1)M3
Sry-delta	nej
Sema-2a	d
vap	jing
Hem	Aph-4
prod	stg
mus304	B4
mmy	cbt
bcd	sll
Mitf	d
CG33205	bib
eff	cos
Alk	hkl
Iswi	bon
Idgf2	tkv
tra2	Ephrin
lva	bowl
sav	Gtp-bp
chico	d
CG4500	peb
CG8216	stumps
pcm	Dl
ash2	LCBP1
Aph-4	CG3075
RpL30	CG17221
Lis-1	nej
CG1942	sls
Krn	disco
Optix	pros
tin	kuk
Alh	CG6416
car	dom
fal	flw
stil	tud
Nrx-IV	elav
Mhc	Mer
mam	140up
E2f	Pde8
CG9509	Stat92E
Mer	Stat92E
raw	wupA
by	cbt
Mmp2	foxo
Dcp-1	nmo
PebIII	lwr
sar1	Hmgs
dlg1	fax
Tl	Arc42
Mer	da
wls	ken
tup	Arc42
Su(var)2-10	CycB
qua	Optix
Sulf1	Psn
bnb	run
sli	Pkn
dei	dmt
PebIII	fl(2)d
snf	baz
acj6	chrw
dos	ey
shg	sn
glec	sno
yellow-f	dib
Hs6st	Aph-4
jing	Lcp65Ag1
Nrt	Patj
jing	Tl
kay	esg
Snap	mri
Dscam	Cp1
nej	slam
dpld	fw
rdx	Arc42
dlg1	Aph-4
MYPT-75D	sls
tow	Rab7
inv	bib
Lis-1	pn
Antp	siz
esc	Dl
alph	cbt
bnl	phyl
