gene1	gene2
wrapper	mbt
dsd	trc
ics	Idgf4
chinmo	Ank2
wus	Galpha73B
esg	Rack1
CG12301	dnc
ben	sina
Snap	blow
Cp1	p53
Cyp1	gkt
Ggamma1	CG13850
Dscam	Prm
eya	spir
CG16719	Es2
cnc	Crk
Dys	mmy
lva	raw
stil	cas
CdsA	Idgf1
Moe	Myo31DF
Ank2	Apc
how	wus
Btk29A	Idgf5
Caf1	cin
Snap	sbb
bib	Lac
Sobp	tub
crol	N
Crk	Tm1
p53	kkv
LIMK1	Aph-4
Ef1gamma	da
ssh	wls
cbx	l(2)gl
eIF-4E	Lcp65Ag1
ry	Fas3
fal	mri
shn	drk
Jra	meso18E
caup	tkv
inv	dsf
Akt1	Apc2
crc	tup
ppan	crc
amx	CG1244
gkt	cort
Fas3	ry
PebIII	Ptpmeg
Spred	p53
gbb	Yp1
bowl	Fas3
sar1	CG17470
CG33205	msn
Abd-B	MED11
Nrt	eya
rad50	fog
Dys	tud
neur	Iswi
Hph	e
toy	NetB
peb	Mmp1
numb	form3
Pop2	tud
Uba1	mask
Nf1	noc
lwr	PebIII
Not1	ash1
sns	tamo
Mtl	dpn
raw	zfh2
ssh	CG8216
Mer	hpo
beta4GalNAcTA	Lac
xmas-2	numb
numb	xmas-2
CadN	Mmp2
wg	btl
Sur	Nrx-IV
CG34450	tral
Mitf	rib
CG3987	lva
Idgf1	dib
ap	dup
ct	Aph-4
up	Ca-alpha1D
Dp	pbl
hyd	dsd
CG9104	kkv
fw	sgl
sdt	CG1942
dsd	lmd
Dscam	bib
wal	pyd
Src42A	mbt
NetB	Dok
Dys	Dap160
CG1244	Dif
fax	wal
CG9445	Dok
jumu	dmt
Syx1A	Oseg1
CG32082	Myo31DF
drk	Wnt5
CG34417	Lis-1
Vhl	sas
tin	dpld
Tak1	l(2)gd1
trio	tra2
aft	Hr78
e	pnut
tok	how
caps	tral
vlc	sgl
numb	glu
Taf4	v
e	tin
dco	zfh1
tud	caps
Src64B	spin
tra	yrt
Chc	CG6416
poe	Fas3
gro	phyl
l(2)gd1	Fmr1
bcd	Dad
Dlic2	ofs
Abi	svr
shrb	tou
jumu	Eip63F-1
eg	jumu
elav	tou
pcm	Rca1
Aph-4	Mtl
dos	EcR
msi	CG9104
eve	crol
kkv	cort
spir	Aph-4
140up	Not1
Cks30A	frc
CdsA	Hem
t	Sry-delta
Traf6	Alh
Idgf2	dl
alph	mbo
Dat	xl6
emb	Akap200
pnr	qkr58E-3
scra	G-ialpha65A
Src64B	SelD
CG6416	Idgf4
Dredd	Orct
Lar	MED24
bs	Nrx-IV
flfl	dl
svr	Pink1
bs	Pk61C
Tak1	SelG
G-ialpha65A	gl
stumps	ofs
exu	Lcp65Ag1
CG12301	Tm1
crc	sty
Idgf2	par-6
msi	frc
Jra	dl
Apc	Mbs
ry	Patj
gro	emc
Rbp9	Stat92E
Rab7	inv
Glycogenin	fog
l(1)G0289	PhKgamma
ix	cbt
rhea	alpha-Spec
Tab2	ash1
phyl	Sxl
dmt	LanA
how	Mkp3
spin	RhoGAP68F
Lar	eIF-4E
Ephrin	beta4GalNAcTA
vap	Ark
ey	tub
FKBP59	siz
Uba1	uzip
mbl	Rheb
brk	dco
bt	pcm
crc	Mer
opa	pnut
Abi	pnr
blow	inaC
Jra	Ark
LIMK1	dco
CG8247	pdm2
yrt	Ddx1
Dl	rdx
qkr58E-3	CG8216
Ald	shg
CG4945	pot
Pde8	mbo
MED11	CycB
eIF-4E	Optix
chp	Mbs
Arc42	ap
Lim1	Mlc1
ey	LanA
RpL30	toy
klar	caup
Rbp9	prod
CkIIalpha	cort
Dl	thr
Su(var)2-10	pot
neur	CG34417
CG3075	par-1
tok	dah
Sema-2a	hdc
Uba1	CG9520
wls	Rbp9
eve	CG34417
alph	Pvr
Pvr	Es2
CG6416	E(bx)
by	Tm1
eff	fd59A
bnb	wg
spir	Atg5
l(2)efl	sgl
tou	shn
l(2)gd1	PebIII
ine	l(2)gd1
ix	hkb
caps	cathD
FKBP59	run
Dscam	ALiX
cbt	lola
Pkn	wal
chic	Chi
ksr	spen
Rack1	Cks30A
yrt	sgg
ry	inv
drm	fs(1)K10
Fmr1	mask
pav	Arc-p34
toe	Idgf4
PebIII	by
ry	pelo
gro	Sxl
bigmax	CG3987
up	jumu
yellow-f	lin
mus304	ey
mth	Galpha73B
amx	Dp
gl	G-ialpha65A
drm	CG1244
vap	CG13850
fl(2)d	kuz
eIF-4E	CG10641
chn	par-1
ben	qkr58E-3
Mmp1	dec-1
Eip71CD	Pak
cnk	jumu
blow	raw
lilli	ics
eIF-4E	Hr78
tamo	sns
tud	lwr
sas	Vhl
Mef2	klar
esg	Sur
Pk61C	stil
CG32486	t
dco	emc
cnk	pbl
cta	Abd-B
ImpE3	yellow-f
Sema-2a	SelD
shrb	chinmo
grp	up
vap	Lim1
sec23	lmd
Cct1	Src42A
Mef2	FKBP59
Cyt-c-d	Snap
pnt	Idgf4
jumu	spn-A
Myo31DF	CdsA
Nrt	svr
tok	cos
CG2681	brm
ninaE	tutl
numb	hyx
Cp1	Hem
Fas3	knrl
glec	bib
hdc	lilli
meso18E	sll
Msp-300	Tab2
chinmo	ird5
vap	brm
mth	scra
zfh1	Myo61F
Pvf1	MED11
Cp1	phyl
Mlc1	CG3987
dock	CG10641
lmd	disco
sav	sbb
Idgf5	hdc
prd	sax
dec-1	Atx2
Prm	Mer
Rack1	sli
Ggamma1	chif
robo	svr
fred	Idgf5
Arc-p34	dl
flw	MED24
LanB2	stumps
pot	Dad
how	msi
bnl	G-salpha60A
FKBP59	how
CG33205	shrb
wg	chic
Apc2	Tak1
Lis-1	fs(1)K10
ry	dos
CSN4	tou
cnc	numb
Taf4	flfl
CG17221	dlg1
sktl	ey
vlc	ine
t	ix
Dcp-1	Antp
l(2)efl	Abi
Traf6	t
trn	dpp
esc	dl
Uba1	mri
tra	CSN4
aft	inaC
Taf4	CG6416
Chc	ken
Nrt	fax
cbx	abd-A
e	Ggamma1
tsh	CG34379
CG17221	mth
cher	CG8216
lmd	Eip74EF
wal	loco
dl	Src64B
CG17470	CG6372
zfh1	Ald
fs(1)M3	tud
Mmp2	by
scyl	Tl
Arc-p34	CG9104
Syb	Nf1
crol	Lim1
fw	lmd
ash1	Ald
ea	cnc
klar	alpha-Spec
inv	Hmgs
Oseg1	cathD
CG3075	Nrx-IV
fs(1)K10	pot
Lar	cact
dei	dos
Abi	Pkn
pelo	trc
emc	disco
osa	Orct
dup	l(1)G0289
CG6416	bl
ksr	mbt
bigmax	Hs2st
run	trn
sktl	Akt1
bib	MED4
elav	Rab7
mbl	dah
toe	Dys
toy	msi
Uba1	Oseg1
Mtl	Traf6
Iswi	l(3)mbt
tkv	dnc
cathD	tub
fd59A	scra
CycB	cort
sktl	CycE
Src64B	Nrt
lin	stil
Krn	CG1942
CG2678	Chc
glu	esc
sty	LIMK1
dj	Apc2
shrb	slam
RhoL	Set2
spn-A	cin
Pde8	sec23
slam	Cyp1
dib	siz
Pak	trio
cin	snf
emc	gro
Glycogenin	Msp-300
Myo31DF	Dat
PhKgamma	mus304
Eip74EF	Sxl
CdsA	knrl
CG1942	mri
CycE	glu
cort	CG2678
dpn	CG34450
sec13	CG8149
svr	noc
stg	meso18E
CycE	cin
stg	Sur
trio	hkb
Mbs	Apc
Ddx1	l(3)mbt
Hs2st	MED4
PebIII	CG34417
amx	140up
Orct	thr
CG4500	Atpalpha
Khc	Nrx-IV
mmy	spen
bowl	jagn
Idgf4	emc
Lcp65Ag1	bun
140up	Mmp1
CycE	CycA
bon	brk
RhoGAPp190	dj
Myo61F	dpp
Yp1	Alk
cp309	Pop2
hpo	spn-A
ttk	eve
nej	Su(H)
Pink1	oaf
Alh	E2f
ix	bl
kuk	neur
CycE	dl
neur	kuk
Idgf1	sbb
Aph-4	Patj
Mhc	dsd
bun	Myo61F
CycB	fs(2)ltoPP43
sas	rhea
eve	Rab5
trio	bun
rdx	Eip74EF
dnc	Nf1
140up	RhoGAPp190
Eip74EF	Mbs
Sur	par-1
dpld	tok
Pk61C	dib
brat	Hph
Dl	lva
flw	sls
cnk	dei
bnl	fd59A
ap	CG17221
CtBP	sina
LCBP1	gkt
kuk	dpld
up	da
Stat92E	Mlc1
mbl	Src64B
E(z)	sina
Dl	pcm
tamo	tral
sno	tum
alpha-Spec	qua
ry	FKBP59
klar	Ank2
dj	CG17221
cbt	Hr78
Cp1	PhKgamma
mbl	dom
Pk61C	Cyp1
Moe	sas
fd59A	Abd-B
Chc	fred
spen	ct
Cks30A	knrl
t	hkb
NAT1	sax
sgl	Dscam
caps	Oseg1
pbl	Borr
fs(2)ltoPP43	Iswi
frc	Eip74EF
Taf4	hyx
hpo	up
cher	ird5
Vhl	kay
eIF-4E	tra
Pk61C	pdm2
Mmp1	glec
E2f2	fs(1)K10
Atg5	bcd
CG34379	pnr
chinmo	14-3-3zeta
spen	lilli
Scgdelta	CG10641
Cyp1	CG13850
Pgant35A	fd59A
eve	ttk
W	Wnt5
Fmr1	CG3829
Nrt	loco
Hr46	Trl
Glycogenin	RhoGAPp190
Snap	14-3-3zeta
CG10641	eIF-4E
jagn	dib
tral	CG34450
LIMK1	chrw
sbb	Fas3
Uba1	NAT1
Eip63F-1	Stat92E
dib	Atpalpha
Sxl	Eip74EF
raw	pav
gbb	tud
G-salpha60A	tamo
Apc2	Dys
drl	Idgf2
dpld	kuk
oaf	Hs2st
cactin	eff
Alk	ytr
Dad	LCBP1
ImpE3	l(2)37Cc
scrib	Hr46
spin	Fas3
hyd	fog
LanB2	Abl
Dap160	sbb
CG9104	NetB
Rack1	LanB2
Dl	Dap160
tum	Src64B
e	CSN4
Taf4	ry
gl	phyl
par-1	rad50
dsx	dei
CG34379	LanA
Arc42	Cip4
Ark	Ice
Iswi	Su(var)2-10
Cyt-c-d	sbb
mbl	pbl
knrl	Cks30A
sll	cta
Galpha73B	Pde8
phyl	fw
CG8216	Ice
loco	v
tld	fs(1)K10
Ephrin	Galpha73B
CG1942	bigmax
Dif	svr
vlc	Mer
bs	Idgf4
nej	Pvf1
RhoGAPp190	ken
beta4GalNAcTA	Pde8
grp	dos
Jra	cnk
sar1	LIMK1
CG16719	Abd-B
ash2	mmy
wee	betaTub56D
dl	lmd
sgl	e
sdt	CG2678
eya	Mkp3
Aph-4	eya
LanB2	G-oalpha47A
Chi	chic
pyd	ytr
Dl	da
dsx	par-1
RhoGAPp190	Syx1A
bl	Jra
Arc-p34	CG2678
pn	Alk
dome	Cks30A
Bap60	Dat
chn	Dl
hkb	bl
cta	ex
ken	toe
cp309	Myo31DF
Ald	Not1
CG3075	Cks30A
sktl	Caf1
Ark	Mitf
spir	CG14995
Jafrac2	cbx
Lar	how
Antp	Atg6
flfl	CG1244
Hem	Idgf1
ex	FKBP59
Borr	bon
chic	CadN
chic	dnc
Pde8	ash1
Ark	CG8247
Su(H)	cbt
Btk29A	dsd
numb	Idgf2
Crk	Dlic2
chico	Ggamma1
cort	Lis-1
cin	emp
dnc	LIMK1
sn	vap
sqd	CG17739
amx	Idgf4
vlc	Sry-delta
brat	kis
Gtp-bp	MED4
18w	CG33205
sdt	Aph-4
ImpE3	mth
stg	Sobp
dsx	emc
brat	hyd
e	Syb
dj	bigmax
cbx	ninaE
ics	Sh
vlc	CG9509
Crk	tral
Arc42	crol
Mtl	eg
glec	dpn
dpp	Apc2
sno	Uba1
Glycogenin	Abd-B
grp	Cyt-c-d
Cks30A	Rack1
Cip4	drk
SelD	hdc
Optix	Eip63F-1
trio	E2f2
Taf4	EcR
cin	da
bnb	Nrx-IV
run	cas
numb	v
CG1244	EcR
Snap	sgl
mbl	cort
th	tup
Chi	gl
MED24	elav
up	thr
v	Prm
phyl	shrb
stumps	alpha-Spec
Es2	Es2
CG9520	mri
svr	stumps
mmy	Dys
knrl	Ddx1
Cct1	apt
RpL30	santa-maria
cas	t
sina	dom
fw	dpld
Dat	dom
Sur	Su(var)2-10
caup	CSN4
sbb	tow
Caf1	osa
CG9445	puc
jumu	Dl
dally	Mkp3
spen	fd59A
tkv	klar
Nf1	ap
dib	brk
Tm1	hpo
Dl	CG9104
Patj	CG14995
ics	spir
tow	Mmp2
tld	Lis-1
alien	Borr
Atg5	CSN4
bib	Mitf
ken	MED4
ap	CG12301
Pvf1	exu
Akt1	jagn
ix	snf
Tm1	neur
mth	sw
sax	brm
mask	Hs2st
Tina-1	Dredd
CG16719	CG12301
Arc-p34	EcR
eIF-4E	eg
Apc	uzip
CG3075	dsx
dsf	Vhl
rdo	jumu
tkv	Trl
CG6416	caup
msk	emc
xmas-2	xl6
tin	mmy
Set2	Pvr
shg	dj
gro	Pgant35A
Sur	jumu
Btk29A	Nrt
Mmp1	Traf6
Moe	jing
rdo	dom
robo	LanB1
sno	Sema-2a
Lim1	Uba1
Abi	l(2)efl
morgue	Rho1
kuz	loco
l(3)mbt	LCBP1
eve	Rab7
Syx1A	bnl
eIF-4E	par-6
xl6	Dat
Pop2	fs(1)M3
Fmr1	Apc2
by	puc
Mkp3	Nrx-IV
klar	eIF-4E
eIF-4E	baz
sav	Snap
scrib	Dl
dome	wls
Nrx-IV	dally
Lis-1	dei
neur	nej
Chc	Moe
Dat	ena
betaTub56D	CycA
svr	LanB2
B4	Optix
sbb	Idgf1
mam	LanB2
Ptpmeg	hdc
p53	Dredd
sno	glec
numb	toy
fru	cp309
bs	Eip71CD
peb	uzip
ast	ea
rhea	run
trc	dsd
pnr	cas
shn	blow
trc	tou
pros	run
Hr78	esg
scra	chrw
kis	Alh
SelG	cnc
ben	fog
ppan	sns
cas	tkv
CG12896	Aph-4
Jra	CSN4
CdsA	Rho1
LCBP1	dos
fax	Src42A
Scgdelta	G-oalpha47A
ksr	mth
Stat92E	CG9445
tud	ena
l(3)mbt	car
cic	scyl
wal	Idgf4
CG34417	Pen
Apc	Mmp2
FKBP59	ppan
lic	Pak
Vps28	Cyp1
MYPT-75D	Mitf
sle	sar1
Eip71CD	amx
tin	CycB
fred	MED24
twi	twi
Sxl	Mmp2
14-3-3zeta	boss
ecd	par-1
sas	Antp
apt	cas
mth	mam
fs(1)K10	Dif
Idgf2	CG9104
Dp	flfl
N	Dredd
rad50	cactin
thr	Dl
sno	Optix
rad50	Moe
sec13	Patj
ninaE	knrl
tow	poe
tou	Sb
trc	bt
Lis-1	tld
vap	Psn
CG34379	Hmgs
Hph	B4
v	ct
pav	gl
pdm2	Eip71CD
Mef2	siz
Sxl	stil
Su(H)	CG9445
mbt	sty
Sb	chic
Dat	Sur
Dl	E(z)
Sb	Atg5
Optix	cg
sle	Ca-alpha1D
emc	btl
foxo	eg
dome	sqd
tum	rad50
tra	eIF-4E
pio	sced
peb	tra2
eIF-4E	CdsA
dpn	Mer
shg	Ald
Alh	t
N	ird5
CG32486	aft
Nrt	shg
Hem	Mef2
Dhc64C	pnt
d	CG3829
Pvf1	rux
Sxl	Idgf4
Optix	dpp
exu	esg
rhea	RhoGAPp190
thr	Dat
dom	tld
Idgf5	chrw
FKBP59	Eip71CD
lmd	sdt
trc	shg
cta	fred
Dredd	blow
Antp	CG16719
Ddx1	grp
alpha-Spec	Lar
140up	qua
Rho1	Rab5
Pka-C3	fs(1)M3
dl	sec23
LanA	dmt
alpha-Spec	Antp
CycE	up
vlc	cta
Sin3A	SelG
da	Ef1gamma
Rca1	pbl
dj	trc
Atg5	Pvf1
CG34417	mbo
pot	asf1
jagn	Src64B
Cyp1	ofs
fd59A	Rack1
twi	CG34417
emb	CG4500
LanB2	qkr58E-3
enok	Dredd
glu	cin
ben	Rho1
dl	hyx
tok	CycA
alpha-Spec	LanB1
Es2	lmd
wrapper	Khc
l(2)efl	sktl
Dhc64C	cas
caps	Uba1
Crk	Idgf4
Arc-p34	asf1
N	CG2681
Dcp-1	Dhc64C
thr	da
CG12301	hyx
up	hpo
Mtl	E2f
Ptpmeg	l(2)gd1
pio	twi
PebIII	BicD
shg	bt
Appl	shg
ine	up
CG32082	Eip71CD
CG9509	nmo
msi	dj
sw	spir
CycA	da
cort	gkt
Abd-B	Dscam
Tl	PebIII
thr	bon
dlg1	ben
eff	Fas3
sec13	beta4GalNAcTA
Dl	hpo
CdsA	fred
betaTub56D	Mhc
Cip4	sar1
dally	rux
Cct1	Chc
14-3-3zeta	Orct
sina	fs(2)ltoPP43
Cyt-c-d	wee
chic	prd
E(z)	tok
Rca1	Idgf2
tld	Pcaf
pelo	Sobp
N	Ald
rad50	vlc
CG8247	Stat92E
CycB	tld
RhoGAPp190	qm
Idgf2	Rca1
CG9509	Jra
fog	crc
mri	fal
Pde8	Syb
tin	car
dsf	twi
pn	ash2
RhoGAP68F	Taf4
pelo	ttk
Dcp-1	d4
oaf	Akap200
flw	bun
rhea	Trl
flw	Optix
Yp1	fs(1)M3
gkt	LCBP1
sas	Moe
EcR	Jra
cort	CG9104
ey	Dok
dj	Glycogenin
eg	140up
qkr58E-3	msi
Dif	RhoGAP68F
shn	e
Dscam	vlc
mri	CG18369
l(2)efl	l(3)mbt
dj	pdm2
Tl	RpL30
mbt	stumps
Su(z)12	wls
wee	Not1
Mtl	jing
pnr	oaf
mmy	MED11
FKBP59	Dhc64C
hkb	trio
yrt	dsd
vlc	bon
dl	Galpha73B
CG3987	Pk92B
mam	18w
dib	Chc
Sh	bun
Iswi	xl6
Cp1	ofs
ALiX	Arc42
Eip63F-1	mus304
toy	ex
vlc	eg
dl	E(z)
Eip71CD	cp309
mri	CG34417
disco	Krn
pio	glu
CycA	sll
crc	lmd
hdc	Idgf4
sktl	Idgf4
dlg1	Hr78
Bap60	snf
Abd-B	hdc
grp	CG3075
mth	Rack1
Lim1	Ice
tamo	Hs2st
trio	Bap60
spin	rux
Idgf4	CycE
tum	Hmgs
robo	pnr
G-oalpha47A	sty
CG14995	Patj
ash1	hyd
Pka-C3	glec
Alk	pn
fs(2)ltoPP43	Rpd3
Mtl	Pop2
jumu	Ef1gamma
ey	CSN4
CG34417	CG18369
tutl	rdo
cin	tud
betaTub56D	tok
Alh	Optix
brm	Pvf1
14-3-3zeta	Snap
dco	W
140up	vap
tra2	yrt
aft	Atg5
Atpalpha	Appl
Tak1	jumu
kis	wee
drm	Rca1
dec-1	chrw
PhKgamma	cher
robo	Khc
Rho1	morgue
ird5	Rho1
Hmgs	sdt
Sur	neur
Src42A	svr
Ice	numb
dock	Nrt
tra	CG6416
Moe	fd59A
v	pcm
nej	Pvr
phyl	gro
pot	rdo
Apc	Rheb
Ank2	dec-1
Aph-4	sw
Mef2	shot
ftz-f1	Patj
amx	Wnt5
oaf	Set2
spn-A	rdo
tra2	RhoGAP68F
LCBP1	CG18369
Vps28	wal
Apc	tral
snf	Mmp1
Rbp9	CG12896
neur	PebIII
dib	CkIIalpha
ine	spn-A
eff	Su(H)
fs(1)K10	amx
Dat	osa
sdt	eve
emp	pot
t	Pop2
thr	Stat92E
Iswi	dpld
qua	dpn
cas	robo
vlc	ena
slam	nej
Hr78	pav
par-6	B4
morgue	Rab5
tutl	Pka-C3
CG2681	Dap160
Arc42	zfh2
Hem	sas
dom	lic
ird5	toe
fs(1)M3	Yp1
grp	Dok
tow	sbb
vap	Sema-2a
gkt	dup
CG6416	Hph
esg	knrl
Btk29A	FKBP59
fl(2)d	Sema-2a
svr	Pkn
Sulf1	loco
wrapper	Tina-1
loco	fax
wal	jar
rux	Sulf1
Appl	ImpE3
msi	how
CG18369	dah
ash1	Not1
Tak1	cnc
Hph	vlc
toy	dj
oaf	Myo31DF
kay	Appl
beta4GalNAcTA	Dif
CG9445	Ald
numb	Ice
dl	cnc
CG34417	mbl
Taf4	amx
Hmgs	yellow-f
mbt	sno
mfas	MYPT-75D
her	PebIII
dock	Src64B
Pi3K92E	Dhc64C
ine	Mlc1
Rack1	Akt1
Es2	dei
prod	Tm1
tkv	fru
Sb	Abl
cta	CG2681
Pde8	Pgant35A
tral	Oseg1
dlg1	eve
tok	Idgf4
sbb	CG1942
chico	Galpha73B
chrw	W
CG18369	dos
LCBP1	lola
beta4GalNAcTA	Crk
cg	Trl
vap	Su(z)12
fd59A	ken
CycB	Iswi
wrapper	CG3075
CG9445	Msp-300
rdx	CG2678
trio	sgg
Galpha73B	scrib
E(bx)	Eip63F-1
Sobp	rhea
Cka	dlg1
mus304	slam
rux	sina
Nf1	ftz-f1
Hs6st	fax
PhKgamma	shn
dsx	Pop2
Cct1	gl
tud	Vhl
Rheb	mbl
jumu	E(z)
shrb	Syb
Eip74EF	chic
santa-maria	mth
drm	PebIII
pros	l(2)efl
ird5	hyd
kkv	CG34417
sec13	E2f
Hem	l(2)37Cc
Nrx-IV	ry
dmt	asf1
FKBP59	caup
ImpE3	wg
Ald	Sb
Mbs	ird5
alien	ine
Lac	Abl
bhr	osa
kay	amx
Taf4	fs(1)K10
Hs2st	ALiX
CG9520	l(2)37Cc
drk	tow
Axn	Sry-delta
chinmo	CG8247
E(z)	CG17739
shn	stg
svr	CG10641
knrl	Jafrac2
pdm2	Lis-1
eya	Idgf4
CG17221	Ef1gamma
FKBP59	dib
Arp66B	flw
Src42A	ksr
Apc2	tub
Taf4	E(bx)
esg	exu
tow	Cip4
Snap	stil
uzip	aft
Ddx1	CG17739
Dat	tld
Dad	sgg
Mkp3	gl
dos	dpp
lilli	ex
Dl	fru
flfl	ct
CG33205	shg
e	Tm1
Pvr	Dcp-1
sina	l(3)mbt
Dredd	Hph
Galpha73B	Ef1gamma
alpha-Spec	Aph-4
Caf1	asf1
jing	Mtl
flw	cic
CG8216	G-salpha60A
ImpE3	tral
trc	pelo
ct	trn
eIF-4E	ben
spir	Pvf1
CG10641	wrapper
run	Antp
cactin	cnk
CG8247	sle
RhoGAPp190	Abi
dj	loco
Ddx1	Dlic2
mbl	ash2
Rho1	ben
Mer	Myo61F
Dok	Tak1
Dys	Sh
pot	fs(1)K10
CG12301	amx
Lis-1	dah
Pop2	poe
18w	bt
fs(1)M3	opa
scra	exu
ofs	CG6372
scra	mth
Ptpmeg	shg
shot	par-1
hkl	her
Hr78	emb
CG18369	cbt
form3	lilli
CG16719	CG16719
alpha-Spec	run
wal	Eip74EF
Antp	CG32486
qua	mth
pnt	Pi3K92E
rhea	scrib
Tina-1	gkt
pnr	CG33205
Stat92E	CG8247
Nf1	Tl
CycA	alien
sec13	Dif
pelo	Lis-1
Galpha73B	ird5
loco	Fmr1
E(bx)	Hr46
mbl	fal
fru	Nf1
flfl	Dif
dos	Axn
Krn	how
Taf4	CG12301
msk	18w
CG9445	scyl
Arc-p34	Sobp
Eip63F-1	l(2)efl
Tak1	toy
brat	par-1
sbb	Atx2
d	Dap160
Taf4	Myo61F
zfh1	spir
Lis-1	CG2678
lola	rdx
mfas	l(3)mbt
CG9520	Dys
sns	sar1
Iswi	Ddx1
Lac	Jra
Galpha73B	Idgf2
sgl	Mer
betaTub56D	Hr78
Hr78	emp
l(2)efl	LIMK1
Dif	drm
Rheb	l(2)37Cc
chif	Ank2
Mitf	loco
Pvr	wupA
Dscam	Abd-B
knrl	Dlic2
CG9769	Tl
hyx	Idgf2
ash2	CSN4
cta	Sry-delta
Gtp-bp	Idgf4
LanB1	alpha-Spec
Nrt	Cka
cin	Akap200
Dredd	Spred
Idgf4	e
scra	Ggamma1
cactin	alph
Hs2st	RhoGAP68F
oaf	dnc
cas	bnb
drk	CG13850
dl	CG6416
Myo31DF	l(3)mbt
Myo31DF	raw
how	eIF-4E
brk	CG6416
brat	stg
flw	Arc42
Set2	wal
CG1942	spin
wrapper	LanB2
sle	ird5
Apc	tra2
pros	dsf
Pcaf	car
Atg5	Tab2
Fas3	bs
chico	yellow-f
par-6	eIF-4E
bt	Rbp9
grp	ey
Hmgs	sgg
Dif	sec13
stg	knrl
kuz	betaTub56D
esc	Mer
betaTub56D	E(z)
Vps28	G-ialpha65A
dome	ash2
vlc	Hr46
da	numb
sle	chinmo
sgg	yrt
dl	v
CG32082	sbb
CG17221	brm
Iswi	ena
Eip71CD	alpha-Spec
yrt	EcR
yellow-f	Appl
Vhl	dsx
Rab7	mri
tow	gro
RhoGAPp190	l(2)gl
chif	Apc
Rheb	Mkp3
Pgant35A	sav
lmd	form3
Abi	Idgf5
Ef1gamma	dmt
Dhc64C	CG34417
sktl	Mhc
ALiX	vap
cher	Ice
S6kII	caup
dib	Alk
Dok	Ald
Sema-2a	Ptpmeg
Su(var)2-10	MED11
Dl	Ef1gamma
ttk	ry
up	gkt
sax	Pi3K92E
nmo	E2f2
Mhc	Alh
spen	Moe
phyl	siz
sced	capu
dmt	E(z)
Dad	Orct
CG6416	blow
CG34379	run
prod	Axn
Idgf1	sav
CycA	Borr
d4	tud
tsh	p53
qm	Pkn
sdt	Sobp
fax	chic
Cyp1	Vps28
up	ALiX
pot	sll
CG34417	Antp
Tl	tud
stumps	Cyt-c-d
sls	CG9445
dmt	E2f2
sktl	jumu
Yp1	Yp1
up	CG3987
mfas	emb
Gtp-bp	Vhl
dally	Crk
fred	numb
dlg1	enok
stg	fs(1)K10
140up	Apc
Trl	pyd
wls	Appl
gro	Pak
toy	RpL30
ken	wls
Su(z)12	Ddx1
dos	CG18369
Abd-B	fd59A
ben	Rack1
eIF-4a	lva
Rack1	CadN
cp309	FKBP59
Rho1	tup
fal	Apc2
cin	dmt
Cka	NAT1
ninaE	p53
how	FKBP59
Cct1	rdx
rad50	cnk
chic	CG17739
Su(var)2-10	Rca1
CkIIalpha	gbb
mbl	SelD
drm	EcR
spin	SelD
Jra	Apc2
t	PebIII
shrb	Hem
Mbs	Moe
gbb	pn
Lim1	grp
alph	Dcp-1
G-ialpha65A	Rab7
Caf1	Dl
Ggamma1	scra
Ald	dup
E(bx)	Taf4
pyd	trn
eg	CG4945
svr	CG12896
CkIIalpha	ry
ry	Jra
ash1	eff
Krn	eff
tou	sno
Idgf4	Hem
E(z)	dom
Pkn	Nrt
sina	sec13
brm	Nrt
mmy	nmo
mbl	mri
CG10641	th
Bap60	Orct
Axn	Nrx-IV
car	Iswi
sbb	Dap160
meso18E	Lcp65Ag1
drk	CSN4
capu	Rab5
dup	blow
sprt	Tab2
emb	cbx
bun	CG13850
CG34417	MYPT-75D
beta4GalNAcTA	tin
wus	fred
loco	bt
CadN	dally
kay	d
CSN4	shot
Mmp1	Alh
ksr	emp
bun	Lcp65Ag1
brat	prod
ecd	knrl
dsf	toe
pio	Hph
alien	Ef1gamma
Crk	Spred
MED4	sls
l(2)37Cc	Crk
RhoL	pav
Sry-delta	stg
mth	ksr
amx	CG9769
jagn	Optix
Psn	Arc42
Atg5	blow
grp	Hmgs
Cp1	jagn
sno	mbl
CycB	Alk
e	ash2
hkb	ix
sced	xmas-2
Nf1	prd
LanA	sdt
sina	rux
CadN	Rack1
LanA	sgg
CG17470	RpL30
chp	Syb
Sb	CG17221
Pde8	cactin
pbl	mbo
Hph	rad50
Atg5	Ptpmeg
jumu	Tak1
Hem	Rack1
her	bl
Apc2	bib
Sema-1b	fax
vlc	yrt
Pi3K92E	spen
Alk	Tak1
shn	dec-1
sec23	dah
Sema-1b	Aph-4
emb	Pkn
Su(z)12	Tab2
run	rib
CG8216	hdc
aft	blow
CG9520	Pen
wal	chic
G-ialpha65A	Sxl
Spred	aft
Arp66B	hdc
l(2)37Cc	ecd
sar1	14-3-3zeta
E2f	ena
tral	Chi
pdm2	l(2)37Cc
Stat92E	dmt
zfh2	enok
pot	cos
snf	hkb
vlc	Jra
NAT1	prd
tok	osa
MYPT-75D	crc
Sb	eff
chic	glec
betaTub56D	ImpE3
sina	Ddx1
Sry-delta	emp
dco	btl
Ggamma1	aft
numb	cnc
Pka-C3	l(3)mbt
ecd	Krn
140up	Dhc64C
Dredd	wrapper
cnc	ea
dos	dah
Optix	fred
l(1)G0289	Eip71CD
Dif	dl
lwr	ena
