gene1	gene2
cathD	CG13850
ash1	CG13850
Ark	CG13850
CG8247	CG13850
ird5	CG13850
Tab2	CG13850
drk	CG13850
ast	CG13850
Ggamma1	CG13850
pdm2	CG13850
l(2)37Cc	CG13850
poe	CG13850
Alk	E2f2
PebIII	E2f2
G-ialpha65A	eIF-4a
gro	eIF-4a
sbb	eIF-4a
CG10641	eIF-4a
Sxl	eIF-4a
Krn	eIF-4a
fog	eIF-4a
msi	eIF-4a
tamo	stil
tud	stil
CadN	stil
G-salpha60A	stil
cic	stil
dally	stil
sgl	stil
gl	stil
Syx1A	stil
rg	stil
fw	stil
aft	stil
Rheb	stil
Apc2	Sh
Rack1	Sh
CG3829	Sh
chic	Sh
wg	Sh
oaf	Sh
rdo	l(3)mbt
Dat	l(3)mbt
Myo31DF	l(3)mbt
dl	l(3)mbt
tok	osa
pot	osa
Mmp2	Cip4
tow	Cip4
G-oalpha47A	Cip4
cic	Cip4
dally	Cip4
Ank2	Cip4
Nrx-IV	Cip4
lola	kkv
Pka-C3	kkv
Pink1	kkv
LCBP1	kkv
Dredd	kkv
fred	pcm
PhKgamma	pcm
form3	pcm
numb	pcm
Idgf5	pcm
flw	pcm
bt	pcm
Prm	pcm
B4	Hr46
ine	Hr46
bon	Hr46
CG9509	Hr46
dei	Hr46
CG4945	Hr46
Eip63F-1	Hr46
Hph	Hr46
Myo61F	Hr46
Src64B	dib
Dhc64C	dib
cas	dib
CG32486	dib
siz	dib
cp309	dib
jagn	dib
Pk61C	dib
FKBP59	dib
sas	dib
cact	dib
Pi3K92E	dib
amx	dib
how	dib
Chc	dib
bs	dib
run	dib
pnt	dib
apt	dib
yellow-f	dib
Nrx-IV	dib
rdx	dib
t	dib
opa	dib
Idgf1	dib
Antp	dib
Atpalpha	dib
Cct1	dib
cp309	Idgf1
dib	Idgf1
PebIII	SelD
Dhc64C	eff
chic	eff
CG3987	eff
lilli	eff
fax	eff
sli	eff
Mmp1	glec
scrib	glec
sno	glec
mri	glec
capu	glec
zfh1	glec
sar1	glec
rdo	E(z)
tok	E(z)
tutl	Pink1
kkv	Pink1
Lar	caup
FKBP59	caup
S6kII	caup
rhea	caup
qkr58E-3	caup
Nrx-IV	caup
CG8216	caup
CG34379	pav
mmy	pav
Dad	pav
esg	pav
BicD	PebIII
ttk	PebIII
Sry-delta	PebIII
hkl	PebIII
Alk	PebIII
ix	PebIII
hkb	PebIII
CkIIalpha	PebIII
nmo	PebIII
fl(2)d	PebIII
bl	PebIII
dl	PebIII
Bap60	PebIII
pelo	PebIII
meso18E	PebIII
t	PebIII
ytr	PebIII
blow	PebIII
E2f2	PebIII
SelD	PebIII
cta	PebIII
her	PebIII
prod	PebIII
fred	flw
Arp66B	flw
hdc	flw
CG3829	flw
chif	flw
fal	flw
sgg	flw
pcm	flw
lin	aft
cher	aft
bnl	aft
chico	aft
ppan	aft
G-salpha60A	aft
Pak	aft
Chi	aft
ics	aft
Snap	aft
hyd	aft
14-3-3zeta	aft
chinmo	aft
stil	aft
Ggamma1	aft
Rab5	fog
RhoGAPp190	fog
Rho1	fog
morgue	fog
Eip63E	fog
enok	fog
eIF-4a	fog
Mmp1	ksr
mfas	ksr
mam	ksr
capu	ksr
emb	ksr
Dys	ksr
mbt	ksr
mth	ksr
tok	Caf1
sktl	grp
Ddx1	grp
ey	grp
Dok	grp
up	grp
Idgf5	grp
Msp-300	grp
bnl	Ggamma1
chico	Ggamma1
cnc	Ggamma1
chif	Ggamma1
14-3-3zeta	Ggamma1
drk	Ggamma1
CG13850	Ggamma1
aft	Ggamma1
poe	Ggamma1
LCBP1	cort
ry	brat
dpn	brat
vlc	brat
bt	brat
W	NetB
toy	NetB
bib	NetB
MED24	NetB
Crk	NetB
Ephrin	NetB
Pka-C3	NetB
dl	Arc-p34
cp309	fru
FKBP59	fru
Eip71CD	fru
Optix	fru
toe	fru
bs	fru
Nrx-IV	fru
Aph-4	fru
bnb	fru
RhoGAPp190	CG12896
Abi	CG12896
stumps	CG12896
Apc2	CG12896
Akt1	CG12896
Rack1	CG12896
noc	CG12896
oaf	CG12896
svr	CG12896
Rbp9	CG12896
CadN	Rheb
Snap	Rheb
fw	Rheb
chinmo	Rheb
stil	Rheb
Su(z)12	bt
Jra	bt
Ptpmeg	bt
yrt	bt
Oseg1	bt
Cka	bt
NAT1	bt
Ark	bt
Psn	bt
vlc	bt
18w	bt
v	bt
vap	bt
trc	bt
dj	bt
numb	bt
shg	bt
loco	bt
Rbp9	bt
Idgf5	bt
pcm	bt
brat	bt
cta	bt
Prm	bt
rdo	dmt
l(2)efl	CG14995
sw	CG14995
Patj	CG14995
CSN4	CG14995
EcR	CG14995
dec-1	CG14995
Mmp2	tou
phyl	tou
l(2)gl	tou
shrb	tou
elav	tou
Su(z)12	Mhc
ine	Mhc
wal	Mhc
Sulf1	Mhc
up	Mhc
gkt	Mhc
Ald	Mhc
CG8247	Mhc
Mlc1	Mhc
140up	Msp-300
ash1	Msp-300
Dok	Msp-300
tub	Msp-300
gkt	Msp-300
Ald	Msp-300
CG4945	Msp-300
Mlc1	Msp-300
grp	Msp-300
pdm2	Msp-300
fd59A	Pgant35A
lva	Pgant35A
Hmgs	Pgant35A
spen	Pgant35A
Pde8	Pgant35A
CadN	Pgant35A
inv	Pgant35A
ine	Pgant35A
ea	Pgant35A
Snap	Pgant35A
rg	Pgant35A
RhoGAP68F	Pgant35A
Moe	Pgant35A
Lcp65Ag1	Pen
sle	Pen
Uba1	Pen
Lim1	Pen
gkt	Pen
exu	Pen
SelG	Pen
rdo	tld
Dat	tld
dl	tld
Arc42	Tl
Vhl	Tl
rad50	Tl
tud	Tl
dally	Tl
sgl	Tl
Nf1	Tl
kuz	Tl
Trl	tkv
Optix	tkv
pnt	tkv
Nrx-IV	tkv
Sema-1b	tkv
tra2	CG4500
oaf	CG4500
lmd	CG4500
ben	CG8216
hdc	CG8216
S6kII	CG8216
lilli	CG8216
emb	CG8216
l(2)gl	CG8216
ex	CG8216
jing	CG8216
opa	CG8216
caup	CG8216
sli	CG8216
Mmp1	snf
chic	snf
cin	snf
dsx	CG9104
sdt	CG9104
Mtl	CG9104
CG4945	CG9104
CG2681	sn
Dap160	sn
CG17221	sn
crol	sn
N	sn
fred	cta
Lcp65Ag1	cta
Abd-B	cta
ex	cta
PebIII	cta
bt	cta
Lar	eIF-4E
klar	eIF-4E
S6kII	eIF-4E
Krn	eIF-4E
ex	eIF-4E
Nrx-IV	eIF-4E
Moe	eIF-4E
Cyt-c-d	ecd
Ef1gamma	ecd
CG10641	ecd
Krn	ecd
Ephrin	ecd
enok	ecd
Jra	EcR
mib1	EcR
yrt	EcR
l(2)efl	EcR
Idgf5	EcR
CG14995	EcR
Myo61F	EcR
CG2678	LCBP1
rdo	LCBP1
mbl	LCBP1
Dad	LCBP1
pn	LCBP1
tutl	LCBP1
Lis-1	LCBP1
kkv	LCBP1
cort	LCBP1
CG9520	Antp
CG32486	Antp
cact	Antp
run	Antp
dib	Antp
CG33205	Myo61F
ena	Myo61F
Not1	Myo61F
ry	Myo61F
l(2)efl	Myo61F
Iswi	Myo61F
Mer	Myo61F
jumu	Myo61F
CG4945	Myo61F
Hr46	Myo61F
EcR	Myo61F
dos	Myo61F
fd59A	Moe
Cyt-c-d	Moe
spen	Moe
rad50	Moe
Pgant35A	Moe
eIF-4E	Moe
msi	Moe
t	Traf6
sax	ap
brm	ap
CG3829	ap
sle	ap
mam	ap
capu	ap
CG17221	ap
mth	ap
Gtp-bp	ap
crol	ap
btl	msi
emc	msi
Nf1	msi
mask	msi
ex	msi
eIF-4a	msi
Moe	msi
Jra	Pop2
dsx	Pop2
dsf	Pop2
Mtl	Pop2
jar	Pop2
dj	Pop2
Sema-2a	baz
spen	baz
foxo	baz
Pk61C	baz
sdt	baz
sas	baz
rdx	baz
lmd	baz
Atpalpha	baz
Dad	bcd
shot	Atpalpha
Pk61C	Atpalpha
FKBP59	Atpalpha
dib	Atpalpha
baz	Atpalpha
msn	pdm2
dlg1	pdm2
CG2681	pdm2
dj	pdm2
CG13850	pdm2
Msp-300	pdm2
CG6416	tin
mmy	tin
sls	tin
Galpha73B	Idgf2
sll	Idgf2
betaTub56D	Idgf2
Lcp65Ag1	Idgf2
Vhl	Idgf2
PhKgamma	Idgf2
chif	Idgf2
Appl	Idgf2
Hs2st	Idgf2
numb	Idgf2
ast	Idgf2
Pvr	slam
Dad	slam
Orct	slam
lva	trio
kay	trio
chif	trio
Pak	trio
beta4GalNAcTA	trio
hyd	trio
Gtp-bp	trio
bun	trio
RhoGAPp190	qm
Pkn	qm
Rack1	qm
qkr58E-3	qm
frc	qm
emb	qm
pnr	qm
mbt	qm
Mmp2	uzip
CdsA	uzip
wupA	uzip
gl	uzip
msn	N
brm	N
CG2681	N
CG3829	N
form3	N
sn	N
Mmp1	CG17470
caps	CG17470
tral	CG17470
ofs	CG17470
CG34450	CG17470
RpL30	CG17470
CG6372	CG17470
Atx2	CG17470
CG9520	SelG
bap	SelG
ea	SelG
Lim1	SelG
RpL30	SelG
exu	SelG
Tab2	SelG
Pen	SelG
Pvf1	SelG
frc	Cct1
apt	Cct1
dib	Cct1
RpL30	Atx2
CG6372	Atx2
exu	Atx2
CG17470	Atx2
CG9509	her
PebIII	her
mbl	pio
xmas-2	pio
twi	pio
Orct	pio
cbt	pio
sced	pio
Dredd	pio
acj6	chrw
ey	chrw
Ald	chrw
dl	prod
PebIII	prod
RhoGAPp190	prd
dlg1	prd
brm	prd
CG2681	prd
Cka	prd
Dys	prd
crol	prd
fax	prd
Pvf1	prd
CG33205	Prm
Ptpmeg	Prm
wls	Prm
Sulf1	Prm
l(2)gd1	Prm
par-6	Prm
Dscam	Prm
pcm	Prm
bt	Prm
tok	thr
CG6416	stg
CG9509	stg
Sur	stg
cathD	l(2)37Cc
CG9520	l(2)37Cc
tral	l(2)37Cc
Ca-alpha1D	l(2)37Cc
ash1	l(2)37Cc
Uba1	l(2)37Cc
mri	l(2)37Cc
ImpE3	l(2)37Cc
CG13850	l(2)37Cc
shot	Mef2
FKBP59	Mef2
Hem	Mef2
par-1	Mef2
alpha-Spec	Mef2
Aph-4	Mef2
RhoGAPp190	sli
Pkn	sli
Rack1	sli
frc	sli
emb	sli
mbt	sli
Aph-4	sli
eff	sli
CG8216	sli
ofs	dec-1
Sb	dec-1
bap	dec-1
Cp1	dec-1
Fmr1	dec-1
v	dec-1
CG14995	dec-1
Not1	dos
l(2)efl	dos
mri	dos
CG4945	dos
Myo61F	dos
Cyt-c-d	Dif
sll	Dif
sec13	Dif
inv	Dif
G-oalpha47A	Dif
CG12301	Dif
beta4GalNAcTA	Dif
Ank2	Dif
sty	Dif
Mitf	Dif
robo	Hs6st
Rack1	Hs6st
NAT1	Hs6st
Pk92B	Hs6st
Cks30A	Hs6st
rdo	asf1
MYPT-75D	Mitf
cbx	Mitf
inv	Mitf
mfas	Mitf
eve	Mitf
RhoGAP68F	Mitf
enok	Mitf
Dif	Mitf
dlg1	Pvf1
Atg5	Pvf1
ppan	Pvf1
chic	Pvf1
CG12301	Pvf1
Dys	Pvf1
SelG	Pvf1
prd	Pvf1
CG17739	Dredd
Spred	Dredd
Jafrac2	Dredd
ninaE	Dredd
blow	Dredd
kkv	Dredd
pio	Dredd
e	poe
Uba1	poe
shn	poe
CG13850	poe
Ggamma1	poe
