Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
meiosis II (GO:0007135)	1/16	0.0307591943582313197269595406169173656962811946868896484375	0.05897630653809642076179642344868625514209270477294921875	0.06665757376560589586578231546809547580778598785400390625	0.1333151475312117917315646309361909516155719757080078125	-2.2545514075244775	7.849370260453387	pbl
peptidyl-tyrosine phosphorylation (GO:0018108)	1/18	0.03453866298363721110131763225581380538642406463623046875	0.06260132665784244598849994645206606946885585784912109375	0.0742106710693109239418419065259513445198535919189453125	0.1388457716780655826216417381147039122879505157470703125	-2.3177522433516313	7.800802905236746	Btk29A
protein complex localization (GO:0031503)	1/15	0.0288640579182608027208889467374319792725145816802978515625	0.05699116116626813666190543017364689148962497711181640625	0.06285867302239296627863751609766040928661823272705078125	0.1296285523661792893346245136854122392833232879638671875	-2.1961189961953256	7.785589110542147	cos
cyclic nucleotide metabolic process (GO:0009187)	1/14	0.026965311151582231630197128424697439186275005340576171875	0.05536240873599183875963802847763872705399990081787109375	0.0590447950544647770509953943474101833999156951904296875	0.12567332525353969163717238188837654888629913330078125	-2.154610632503384	7.785047779868098	Pde8
homologous chromosome segregation (GO:0045143)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-2.01069547431593	7.744240830249742	CycE
dorsal/ventral axis specification (GO:0009950)	2/54	0.00497348377436816237173733412646470242179930210113525390625	0.0240385049094461178409432022817782126367092132568359375	0.0213159795482023538271132423460585414431989192962646484375	0.10750667946049884127202034278525388799607753753662109375	-1.4600792832771794	7.743727186281552	cactin;spn-A
regulation of neural precursor cell proliferation (GO:2000177)	1/17	0.03265072715436125039278891790672787465155124664306640625	0.060118799204855639939371059199402225203812122344970703125	0.070441554209955736798320913294446654617786407470703125	0.1345056837589278242450774314420414157211780548095703125	-2.217492151783667	7.588010122045478	E(z)
negative regulation of mitotic cell cycle phase transition (GO:1901991)	1/16	0.0307591943582313197269595406169173656962811946868896484375	0.05897630653809642076179642344868625514209270477294921875	0.06665757376560589586578231546809547580778598785400390625	0.1333151475312117917315646309361909516155719757080078125	-2.163205011582657	7.531341724349785	CycA
positive regulation of mitotic cell cycle (GO:0045931)	1/19	0.036423008501687066662544367545706336386501789093017578125	0.0640161967605409054637988219838007353246212005615234375	0.0779649808547972222871891290196799673140048980712890625	0.140216089599325244297034487317432649433612823486328125	-2.2572925541607374	7.477404839105906	Dl
regulation of cell cycle (GO:0051726)	3/122	0.00172419650088712181519590149747500618104822933673858642578125	0.01126798840016372642292008521280877175740897655487060546875	0.01368381810519020240490828399515521596185863018035888671875	0.07838631605936115243071782288097892887890338897705078125	-1.1746223557480993	7.474115158823997	CycA;hpo;CycE
oogenesis (GO:0048477)	4/216	0.000809238542681222001486107675560788266011513769626617431640625	0.007362483996158568355649975956112029962241649627685546875	0.0113679928987787393079855746691464446485042572021484375	0.0738936836580010858455125344335101544857025146484375	-1.0335898797366934	7.358557178092212	Btk29A;Dl;Stat92E;spn-A
morphogenesis of an epithelium (GO:0002009)	2/66	0.007346155490287047985786816894915318698622286319732666015625	0.033093360655273691695033022597272065468132495880126953125	0.0306000737094170201235687756025072303600609302520751953125	0.113914514221696350215751181167433969676494598388671875	-1.495658374592945	7.349034331921101	hpo;thr
negative regulation of organ growth (GO:0046621)	1/20	0.038303770356957256293384261880419217050075531005859375	0.06582573868751173673530274754739366471767425537109375	0.08170453986771557264301435452580335550010204315185546875	0.1430600245230944367325065513796289451420307159423828125	-2.251394380657212	7.344514384289481	hpo
positive regulation of smoothened signaling pathway (GO:0045880)	1/17	0.03265072715436125039278891790672787465155124664306640625	0.060118799204855639939371059199402225203812122344970703125	0.070441554209955736798320913294446654617786407470703125	0.1345056837589278242450774314420414157211780548095703125	-2.1444071708686203	7.337921491739932	cos
negative regulation of cell size (GO:0045792)	1/22	0.04205456962167318513134972590705729089677333831787109375	0.06728731139467709898571712301418301649391651153564453125	0.089139629743665571570687689018086530268192291259765625	0.145636578172749386883566558026359416544437408447265625	-2.3001879749350196	7.288806275413389	pbl
regulation of DNA replication (GO:0006275)	1/15	0.0288640579182608027208889467374319792725145816802978515625	0.05699116116626813666190543017364689148962497711181640625	0.06285867302239296627863751609766040928661823272705078125	0.1296285523661792893346245136854122392833232879638671875	-2.029871544179279	7.196215604683	CycE
R3/R4 cell differentiation (GO:0048056)	1/17	0.03265072715436125039278891790672787465155124664306640625	0.060118799204855639939371059199402225203812122344970703125	0.070441554209955736798320913294446654617786407470703125	0.1345056837589278242450774314420414157211780548095703125	-2.097562908154126	7.177625664153157	Dl
border follicle cell migration (GO:0007298)	3/121	0.00168405792786480352531131021720511853345669806003570556640625	0.011162898264703839668054996536739054135978221893310546875	0.013391823947061114175038909479553694836795330047607421875	0.0776725788929544525007742095112917013466358184814453125	-1.1235312395842565	7.175487275069356	hpo;Dl;Stat92E
regulation of protein phosphorylation (GO:0001932)	2/49	0.00411237685015519542630624272305794875137507915496826171875	0.0203451435394936784584185573976355954073369503021240234375	0.017870189367310940209421232793829403817653656005859375	0.09213075407146974205030431903651333414018154144287109375	-1.278355352306359	7.022969968971117	chinmo;CycE
cofactor biosynthetic process (GO:0051188)	1/20	0.038303770356957256293384261880419217050075531005859375	0.06582573868751173673530274754739366471767425537109375	0.08170453986771557264301435452580335550010204315185546875	0.1430600245230944367325065513796289451420307159423828125	-2.147732563020443	7.006348082873825	cin
negative regulation of neuron apoptotic process (GO:0043524)	1/20	0.038303770356957256293384261880419217050075531005859375	0.06582573868751173673530274754739366471767425537109375	0.08170453986771557264301435452580335550010204315185546875	0.1430600245230944367325065513796289451420307159423828125	-2.133264865102541	6.959151458249326	hpo
compound eye morphogenesis (GO:0001745)	3/131	0.0021126030699150089020577070186845958232879638671875	0.0132726601923868238463999347231947467662394046783447265625	0.016476425946021062973745330282326904125511646270751953125	0.086875700442656522692885801006923429667949676513671875	-1.1224272587925403	6.913966050793436	cnk;Dl;alph
DNA endoreduplication (GO:0042023)	1/19	0.036423008501687066662544367545706336386501789093017578125	0.0640161967605409054637988219838007353246212005615234375	0.0779649808547972222871891290196799673140048980712890625	0.140216089599325244297034487317432649433612823486328125	-2.086680124270802	6.912241849258122	Btk29A
compound eye cone cell differentiation (GO:0042675)	1/17	0.03265072715436125039278891790672787465155124664306640625	0.060118799204855639939371059199402225203812122344970703125	0.070441554209955736798320913294446654617786407470703125	0.1345056837589278242450774314420414157211780548095703125	-1.9943322683788736	6.8243819609500695	Dl
female gamete generation (GO:0007292)	4/208	0.000702901409446739125312653140298380094463936984539031982421875	0.006656045999658917466934582307658274658024311065673828125	0.0100158644965043404362337042812214349396526813507080078125	0.06834354597614726578580501836768235079944133758544921875	-0.939813235175659	6.8233203159621425	Btk29A;Dl;Stat92E;spn-A
branching involved in open tracheal system development (GO:0060446)	2/61	0.0063058632790702860704268317704190849326550960540771484375	0.02896951050978824326875837869010865688323974609375	0.0265637660824175163287730327965618926100432872772216796875	0.113914514221696350215751181167433969676494598388671875	-1.3283649493668745	6.729862664111084	dmt;mbo
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	2/93	0.0141753648412510646625861454594996757805347442626953125	0.04536116749200340414471810390750761143863201141357421875	0.05608477728429557551681483573702280409634113311767578125	0.12217528948316032366694372512938571162521839141845703125	-1.5725929606869768	6.693348303526904	cnk;Btk29A
cilium-dependent cell motility (GO:0060285)	1/21	0.0401809551923952568142084373903344385325908660888671875	0.0670646158606884867925401749744196422398090362548828125	0.08542940420245297150625418680647271685302257537841796875	0.1451986943221178771867840850973152555525302886962890625	-2.079148895410301	6.68313750747892	CG16719
regulation of protein metabolic process (GO:0051246)	1/22	0.04205456962167318513134972590705729089677333831787109375	0.06728731139467709898571712301418301649391651153564453125	0.089139629743665571570687689018086530268192291259765625	0.145636578172749386883566558026359416544437408447265625	-2.104276460556114	6.668004370964233	cos
negative regulation of protein phosphorylation (GO:0001933)	1/21	0.0401809551923952568142084373903344385325908660888671875	0.0670646158606884867925401749744196422398090362548828125	0.08542940420245297150625418680647271685302257537841796875	0.1451986943221178771867840850973152555525302886962890625	-2.0440372228836754	6.570275876389867	chinmo
imaginal disc fusion (GO:0046528)	1/19	0.036423008501687066662544367545706336386501789093017578125	0.0640161967605409054637988219838007353246212005615234375	0.0779649808547972222871891290196799673140048980712890625	0.140216089599325244297034487317432649433612823486328125	-1.9796509091593755	6.557701730156264	alph
negative regulation of Ras protein signal transduction (GO:0046580)	1/20	0.038303770356957256293384261880419217050075531005859375	0.06582573868751173673530274754739366471767425537109375	0.08170453986771557264301435452580335550010204315185546875	0.1430600245230944367325065513796289451420307159423828125	-2.005050368248763	6.540889236176032	alph
positive regulation of gene expression, epigenetic (GO:0045815)	1/19	0.036423008501687066662544367545706336386501789093017578125	0.0640161967605409054637988219838007353246212005615234375	0.0779649808547972222871891290196799673140048980712890625	0.140216089599325244297034487317432649433612823486328125	-1.9659156724704163	6.512203008648066	esc
regulation of R7 cell differentiation (GO:0045676)	1/16	0.0307591943582313197269595406169173656962811946868896484375	0.05897630653809642076179642344868625514209270477294921875	0.06665757376560589586578231546809547580778598785400390625	0.1333151475312117917315646309361909516155719757080078125	-1.868610595582241	6.505691725803813	alph
mitotic chromosome condensation (GO:0007076)	1/25	0.047654056581519006752234446366855991072952747344970703125	0.07109801367789329862301173079686122946441173553466796875	0.100183029407186208192825915830326266586780548095703125	0.1529109396214947402814487986688618548214435577392578125	-2.104184045745917	6.404689137445969	glu
protein-DNA complex assembly (GO:0065004)	2/69	0.00800507160060218679598076363390646292828023433685302734375	0.035374792596946806610969105122421751730144023895263671875	0.03313196040303768852286481205737800337374210357666015625	0.113914514221696350215751181167433969676494598388671875	-1.325774419646039	6.400414634444815	asf1;spn-A
compound eye photoreceptor cell differentiation (GO:0001751)	2/73	0.00892351600501666182563287321727329981513321399688720703125	0.038338068762293807389962552178985788486897945404052734375	0.036631674419774211404199348862675833515822887420654296875	0.11523569539064441868969623783414135687053203582763671875	-1.3535434579843408	6.387459882170486	cnk;Dl
leg disc morphogenesis (GO:0007478)	2/61	0.0063058632790702860704268317704190849326550960540771484375	0.02896951050978824326875837869010865688323974609375	0.0265637660824175163287730327965618926100432872772216796875	0.113914514221696350215751181167433969676494598388671875	-1.2559210690798979	6.362842015591995	Dl;osa
negative regulation of protein modification process (GO:0031400)	1/19	0.036423008501687066662544367545706336386501789093017578125	0.0640161967605409054637988219838007353246212005615234375	0.0779649808547972222871891290196799673140048980712890625	0.140216089599325244297034487317432649433612823486328125	-1.906747392266088	6.31620484974486	chinmo
negative regulation of smoothened signaling pathway (GO:0045879)	1/22	0.04205456962167318513134972590705729089677333831787109375	0.06728731139467709898571712301418301649391651153564453125	0.089139629743665571570687689018086530268192291259765625	0.145636578172749386883566558026359416544437408447265625	-1.9812473521471199	6.278151303649018	cos
regulation of double-strand break repair (GO:2000779)	1/10	0.0193340867108911275418225983457887195982038974761962890625	0.04797334884413627376087418952010921202600002288818359375	0.0436383650454660043660481960614561103284358978271484375	0.11523569539064441868969623783414135687053203582763671875	-1.5727271809797188	6.205801520520946	spn-A
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	1/21	0.0401809551923952568142084373903344385325908660888671875	0.0670646158606884867925401749744196422398090362548828125	0.08542940420245297150625418680647271685302257537841796875	0.1451986943221178771867840850973152555525302886962890625	-1.928206097669325	6.197952692051139	cos
regulation of protein polymerization (GO:0032271)	1/18	0.03453866298363721110131763225581380538642406463623046875	0.06260132665784244598849994645206606946885585784912109375	0.0742106710693109239418419065259513445198535919189453125	0.1388457716780655826216417381147039122879505157470703125	-1.8390888777367074	6.18977714360498	Btk29A
imaginal disc-derived leg morphogenesis (GO:0007480)	2/68	0.00778256464672061852583251351234139292500913143157958984375	0.0347222115007535248043524234162759967148303985595703125	0.03227901553212979279816607913744519464671611785888671875	0.113914514221696350215751181167433969676494598388671875	-1.2739265936095132	6.186021098790948	Dl;osa
regulation of phosphorylation (GO:0042325)	1/23	0.043924620267595297640195184385447646491229534149169921875	0.0688548101492034436699185562247294001281261444091796875	0.09283527217224794847449942380990250967442989349365234375	0.1485364354755966953547385855927132070064544677734375	-1.9778882962305366	6.181455307959962	CycE
regulation of transcription from RNA polymerase II promoter (GO:0006357)	6/630	0.0012832664047051681698030645151220596744678914546966552734375	0.0096038001900515812536696103052236139774322509765625	0.03953248015620856870011579076162888668477535247802734375	0.11523569539064441868969623783414135687053203582763671875	-0.9147177401648398	6.090507730386707	Su(H);asf1;cnk;esc;chinmo;osa
positive regulation of actin filament polymerization (GO:0030838)	1/22	0.04205456962167318513134972590705729089677333831787109375	0.06728731139467709898571712301418301649391651153564453125	0.089139629743665571570687689018086530268192291259765625	0.145636578172749386883566558026359416544437408447265625	-1.9188517056170447	6.080432775884027	chinmo
central nervous system development (GO:0007417)	3/170	0.004405074386088726236254675683312598266638815402984619140625	0.021515310685738621432339101602337905205786228179931640625	0.0320574670134521622077983238341403193771839141845703125	0.113914514221696350215751181167433969676494598388671875	-1.1126849965082677	6.036314028670897	glu;Dl;CycE
long-term memory (GO:0007616)	2/74	0.00916017458382372383451919262142837396822869777679443359375	0.03899377070545144430280259939536335878074169158935546875	0.0375281858851759242412526873522438108921051025390625	0.11523569539064441868969623783414135687053203582763671875	-1.284658737110789	6.028762193610016	Su(H);Stat92E
regulation of RNA splicing (GO:0043484)	1/22	0.04205456962167318513134972590705729089677333831787109375	0.06728731139467709898571712301418301649391651153564453125	0.089139629743665571570687689018086530268192291259765625	0.145636578172749386883566558026359416544437408447265625	-1.901302684921501	6.024823663251981	asf1
actomyosin contractile ring assembly (GO:0000915)	1/23	0.043924620267595297640195184385447646491229534149169921875	0.0688548101492034436699185562247294001281261444091796875	0.09283527217224794847449942380990250967442989349365234375	0.1485364354755966953547385855927132070064544677734375	-1.8973519687147056	5.929756710948642	pbl
regulation of Ras protein signal transduction (GO:0046578)	2/70	0.00823043157892137076936389661341308965347707271575927734375	0.035690843482425384236567111884141922928392887115478515625	0.033993779332277172799958719906499027274549007415771484375	0.113914514221696350215751181167433969676494598388671875	-1.2287261872790973	5.897783500800115	cnk;alph
chitin-based embryonic cuticle biosynthetic process (GO:0008362)	1/21	0.0401809551923952568142084373903344385325908660888671875	0.0670646158606884867925401749744196422398090362548828125	0.08542940420245297150625418680647271685302257537841796875	0.1451986943221178771867840850973152555525302886962890625	-1.8255762002136497	5.868063034514426	pot
tracheal outgrowth, open tracheal system (GO:0007426)	1/26	0.0495134554202235344089189084115787409245967864990234375	0.0717945103593241318318263211040175519883632659912109375	0.10383525455469359843885257532747345976531505584716796875	0.153438083163623673055298013423453085124492645263671875	-1.9506792815648446	5.862787686457993	cnk
negative regulation of transcription, DNA-templated (GO:0045892)	4/279	0.002076237355332623442383255252252638456411659717559814453125	0.0132726601923868238463999347231947467662394046783447265625	0.0262249276800056614622480566367812571115791797637939453125	0.113914514221696350215751181167433969676494598388671875	-0.9437920228744086	5.829990184037246	Su(H);asf1;E(z);esc
cellular response to ionizing radiation (GO:0071479)	1/19	0.036423008501687066662544367545706336386501789093017578125	0.0640161967605409054637988219838007353246212005615234375	0.0779649808547972222871891290196799673140048980712890625	0.140216089599325244297034487317432649433612823486328125	-1.7513846816417316	5.801557387634617	Stat92E
intraciliary transport (GO:0042073)	1/21	0.0401809551923952568142084373903344385325908660888671875	0.0670646158606884867925401749744196422398090362548828125	0.08542940420245297150625418680647271685302257537841796875	0.1451986943221178771867840850973152555525302886962890625	-1.7966033065379488	5.774933661792871	cos
actomyosin contractile ring organization (GO:0044837)	1/21	0.0401809551923952568142084373903344385325908660888671875	0.0670646158606884867925401749744196422398090362548828125	0.08542940420245297150625418680647271685302257537841796875	0.1451986943221178771867840850973152555525302886962890625	-1.7892255068963492	5.751218741896425	pbl
receptor localization to synapse (GO:0097120)	1/8	0.0154966378457526109124753332935142680071294307708740234375	0.045509113673602601124468236548636923544108867645263671875	0.035843791112861352055052321929906611330807209014892578125	0.113914514221696350215751181167433969676494598388671875	-1.378223876540245	5.743241083387598	cin
negative regulation of cell differentiation (GO:0045596)	1/17	0.03265072715436125039278891790672787465155124664306640625	0.060118799204855639939371059199402225203812122344970703125	0.070441554209955736798320913294446654617786407470703125	0.1345056837589278242450774314420414157211780548095703125	-1.6729502693264706	5.724648706024551	Stat92E
negative regulation of JNK cascade (GO:0046329)	1/26	0.0495134554202235344089189084115787409245967864990234375	0.0717945103593241318318263211040175519883632659912109375	0.10383525455469359843885257532747345976531505584716796875	0.153438083163623673055298013423453085124492645263671875	-1.902155311975285	5.716948370843016	alph
antennal development (GO:0007469)	1/25	0.047654056581519006752234446366855991072952747344970703125	0.07109801367789329862301173079686122946441173553466796875	0.100183029407186208192825915830326266586780548095703125	0.1529109396214947402814487986688618548214435577392578125	-1.8527560982827087	5.63939588887127	Dl
coenzyme biosynthetic process (GO:0009108)	1/24	0.04579111372302070714912503035520785488188266754150390625	0.06989169989303160857030405850309762172400951385498046875	0.0965163869693313192232864139441517181694507598876953125	0.15028054883815344933140067951171658933162689208984375	-1.8209985769883725	5.6153499961060485	cin
JAK-STAT cascade (GO:0007259)	1/8	0.0154966378457526109124753332935142680071294307708740234375	0.045509113673602601124468236548636923544108867645263671875	0.035843791112861352055052321929906611330807209014892578125	0.113914514221696350215751181167433969676494598388671875	-1.338083763958579	5.575971928067537	Stat92E
intracellular mRNA localization (GO:0008298)	1/25	0.047654056581519006752234446366855991072952747344970703125	0.07109801367789329862301173079686122946441173553466796875	0.100183029407186208192825915830326266586780548095703125	0.1529109396214947402814487986688618548214435577392578125	-1.81833295134066	5.534619143822673	spn-A
response to alkaloid (GO:0043279)	1/23	0.043924620267595297640195184385447646491229534149169921875	0.0688548101492034436699185562247294001281261444091796875	0.09283527217224794847449942380990250967442989349365234375	0.1485364354755966953547385855927132070064544677734375	-1.75933892080026	5.498427252543756	spn-A
regulation of actin polymerization or depolymerization (GO:0008064)	1/21	0.0401809551923952568142084373903344385325908660888671875	0.0670646158606884867925401749744196422398090362548828125	0.08542940420245297150625418680647271685302257537841796875	0.1451986943221178771867840850973152555525302886962890625	-1.6863875296422859	5.420660240532209	Btk29A
eye morphogenesis (GO:0048592)	2/114	0.02080305034227168670124541449695243500173091888427734375	0.048565352846193225733184561931921052746474742889404296875	0.079546007939112539641968169235042296350002288818359375	0.14195902955287775792925231144181452691555023193359375	-1.3938696361646123	5.397977124583196	hpo;alph
heterocycle biosynthetic process (GO:0018130)	1/29	0.055070453401196685361274063552627922035753726959228515625	0.07696593487396163890679190444643609225749969482421875	0.11470597391926329322586752823553979396820068359375	0.162763216815101419143729799543507397174835205078125	-1.8539649399267004	5.37490751738114	cin
Ras protein signal transduction (GO:0007265)	2/85	0.01194552975088403710957063452724469243548810482025146484375	0.0437333875289985518630686556207365356385707855224609375	0.047932088815505112522341590874930261634290218353271484375	0.11523569539064441868969623783414135687053203582763671875	-1.2094497605872767	5.354715632558633	cnk;tum
stem cell differentiation (GO:0048863)	1/24	0.04579111372302070714912503035520785488188266754150390625	0.06989169989303160857030405850309762172400951385498046875	0.0965163869693313192232864139441517181694507598876953125	0.15028054883815344933140067951171658933162689208984375	-1.7328120439337011	5.343412250353315	Dl
regulation of protein export from nucleus (GO:0046825)	1/8	0.0154966378457526109124753332935142680071294307708740234375	0.045509113673602601124468236548636923544108867645263671875	0.035843791112861352055052321929906611330807209014892578125	0.113914514221696350215751181167433969676494598388671875	-1.2701925394152787	5.293060220734922	mbo
eye development (GO:0001654)	3/140	0.00255147518332600985180302899379967129789292812347412109375	0.01521477814464052870369048520160504267551004886627197265625	0.0195681045101063939839480809723681886680424213409423828125	0.09977582958999305084990538716738228686153888702392578125	-0.8826982734857508	5.2706651702727925	hpo;Dl;Stat92E
embryonic development via the syncytial blastoderm (GO:0001700)	3/166	0.00412164545843190892326912688758966396562755107879638671875	0.0203451435394936784584185573976355954073369503021240234375	0.030197905950265335750515305335284210741519927978515625	0.113914514221696350215751181167433969676494598388671875	-0.9591864896336971	5.267375305284497	Btk29A;alph;thr
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	1/23	0.043924620267595297640195184385447646491229534149169921875	0.0688548101492034436699185562247294001281261444091796875	0.09283527217224794847449942380990250967442989349365234375	0.1485364354755966953547385855927132070064544677734375	-1.6824170217157037	5.258024757468185	mbo
oocyte anterior/posterior axis specification (GO:0007314)	1/26	0.0495134554202235344089189084115787409245967864990234375	0.0717945103593241318318263211040175519883632659912109375	0.10383525455469359843885257532747345976531505584716796875	0.153438083163623673055298013423453085124492645263671875	-1.7461586405638083	5.248098687082617	Dl
Rho protein signal transduction (GO:0007266)	1/26	0.0495134554202235344089189084115787409245967864990234375	0.0717945103593241318318263211040175519883632659912109375	0.10383525455469359843885257532747345976531505584716796875	0.153438083163623673055298013423453085124492645263671875	-1.7375308321145024	5.222167715438149	tum
positive regulation of cellular component biogenesis (GO:0044089)	1/24	0.04579111372302070714912503035520785488188266754150390625	0.06989169989303160857030405850309762172400951385498046875	0.0965163869693313192232864139441517181694507598876953125	0.15028054883815344933140067951171658933162689208984375	-1.6883356568686727	5.206261961995888	Stat92E
adult chitin-containing cuticle pigmentation (GO:0048085)	1/26	0.0495134554202235344089189084115787409245967864990234375	0.0717945103593241318318263211040175519883632659912109375	0.10383525455469359843885257532747345976531505584716796875	0.153438083163623673055298013423453085124492645263671875	-1.7244858567871604	5.182960900949436	osa
response to UV (GO:0009411)	1/28	0.05322164728383949050538603842142038047313690185546875	0.07551940165046337749554794527284684590995311737060546875	0.11109667224596442292039455423946492373943328857421875	0.160089614664992219150718710807268507778644561767578125	-1.766504963075178	5.181671451895226	alph
negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	3/192	0.00617462982581654280800353973290839348919689655303955078125	0.02896951050978824326875837869010865688323974609375	0.04334212921817372221600095372195937670767307281494140625	0.11523569539064441868969623783414135687053203582763671875	-1.018141707352773	5.179598768435179	Su(H);asf1;esc
organophosphate biosynthetic process (GO:0090407)	1/22	0.04205456962167318513134972590705729089677333831787109375	0.06728731139467709898571712301418301649391651153564453125	0.089139629743665571570687689018086530268192291259765625	0.145636578172749386883566558026359416544437408447265625	-1.625894692115493	5.152114333345957	cin
salivary gland development (GO:0007431)	2/82	0.01115317597120449831515909266954622580669820308685302734375	0.0437333875289985518630686556207365356385707855224609375	0.04499882528811667559143216976735857315361499786376953125	0.11523569539064441868969623783414135687053203582763671875	-1.1290289837825076	5.076149289723435	Btk29A;dmt
compound eye development (GO:0048749)	3/198	0.006720879246222661966558842294716669130139052867889404296875	0.0305734114730128909986905938467316445894539356231689453125	0.04672614103758311598912911222214461304247379302978515625	0.11523569539064441868969623783414135687053203582763671875	-1.0087307507684584	5.046212190376761	Dl;Stat92E;alph
sensory organ precursor cell fate determination (GO:0016360)	1/24	0.04579111372302070714912503035520785488188266754150390625	0.06989169989303160857030405850309762172400951385498046875	0.0965163869693313192232864139441517181694507598876953125	0.15028054883815344933140067951171658933162689208984375	-1.6357981612849664	5.044253913582531	Su(H)
assembly of actomyosin apparatus involved in cytokinesis (GO:0000912)	1/22	0.04205456962167318513134972590705729089677333831787109375	0.06728731139467709898571712301418301649391651153564453125	0.089139629743665571570687689018086530268192291259765625	0.145636578172749386883566558026359416544437408447265625	-1.5885374965974297	5.033737329339753	pbl
negative regulation of phosphorylation (GO:0042326)	1/13	0.0250629473628995909362249250307286274619400501251220703125	0.052620848761924930714339865289730369113385677337646484375	0.055215882725087185589618599124150932766497135162353515625	0.1208498565303794958225580558064393699169158935546875	-1.3629347927365387	5.024274741306192	chinmo
exocrine system development (GO:0035272)	1/26	0.0495134554202235344089189084115787409245967864990234375	0.0717945103593241318318263211040175519883632659912109375	0.10383525455469359843885257532747345976531505584716796875	0.153438083163623673055298013423453085124492645263671875	-1.6625891404536728	4.996929650306817	dmt
cellular response to oxygen-containing compound (GO:1901701)	1/28	0.05322164728383949050538603842142038047313690185546875	0.07551940165046337749554794527284684590995311737060546875	0.11109667224596442292039455423946492373943328857421875	0.160089614664992219150718710807268507778644561767578125	-1.7002274201415668	4.987260193903058	Stat92E
somatic muscle development (GO:0007525)	2/85	0.01194552975088403710957063452724469243548810482025146484375	0.0437333875289985518630686556207365356385707855224609375	0.047932088815505112522341590874930261634290218353271484375	0.11523569539064441868969623783414135687053203582763671875	-1.1258626162685266	4.984642064436869	Stat92E;tum
neurogenesis (GO:0022008)	1/26	0.0495134554202235344089189084115787409245967864990234375	0.0717945103593241318318263211040175519883632659912109375	0.10383525455469359843885257532747345976531505584716796875	0.153438083163623673055298013423453085124492645263671875	-1.6485796455029431	4.954823961654224	E(z)
tube fusion (GO:0035146)	1/22	0.04205456962167318513134972590705729089677333831787109375	0.06728731139467709898571712301418301649391651153564453125	0.089139629743665571570687689018086530268192291259765625	0.145636578172749386883566558026359416544437408447265625	-1.55333644900844	4.922192699351414	mbo
Malpighian tubule development (GO:0072002)	2/61	0.0063058632790702860704268317704190849326550960540771484375	0.02896951050978824326875837869010865688323974609375	0.0265637660824175163287730327965618926100432872772216796875	0.113914514221696350215751181167433969676494598388671875	-0.9708335115801868	4.918509936418745	pbl;thr
nuclear export (GO:0051168)	1/31	0.058757518649067301541588648206015932373702526092529296875	0.07971780307943633625544777032700949348509311676025390625	0.12188203424172176780881926561050931923091411590576171875	0.167317348781535202295600583966006524860858917236328125	-1.734676529328237	4.91665640801858	mbo
positive regulation of cytoskeleton organization (GO:0051495)	1/25	0.047654056581519006752234446366855991072952747344970703125	0.07109801367789329862301173079686122946441173553466796875	0.100183029407186208192825915830326266586780548095703125	0.1529109396214947402814487986688618548214435577392578125	-1.6051990006950092	4.885884684838006	chinmo
insulin receptor signaling pathway (GO:0008286)	1/29	0.055070453401196685361274063552627922035753726959228515625	0.07696593487396163890679190444643609225749969482421875	0.11470597391926329322586752823553979396820068359375	0.162763216815101419143729799543507397174835205078125	-1.6816251649457923	4.875270047362273	cnk
cell fate determination involved in pattern specification (GO:0060582)	1/24	0.04579111372302070714912503035520785488188266754150390625	0.06989169989303160857030405850309762172400951385498046875	0.0965163869693313192232864139441517181694507598876953125	0.15028054883815344933140067951171658933162689208984375	-1.5747235830164057	4.855920360126531	Su(H)
JNK cascade (GO:0007254)	1/30	0.056915741682192509676152525344150490127503871917724609375	0.07836470071376060164691779164058971218764781951904296875	0.1183010765625852889204594475813792087137699127197265625	0.1653364443525288385306026839316473342478275299072265625	-1.690905713326506	4.8464457527319835	Btk29A
organic cyclic compound biosynthetic process (GO:1901362)	1/31	0.058757518649067301541588648206015932373702526092529296875	0.07971780307943633625544777032700949348509311676025390625	0.12188203424172176780881926561050931923091411590576171875	0.167317348781535202295600583966006524860858917236328125	-1.7091028324564166	4.844171954303021	cin
imaginal disc-derived male genitalia development (GO:0007485)	1/26	0.0495134554202235344089189084115787409245967864990234375	0.0717945103593241318318263211040175519883632659912109375	0.10383525455469359843885257532747345976531505584716796875	0.153438083163623673055298013423453085124492645263671875	-1.6082114657908195	4.833496960758872	Btk29A
positive regulation of photoreceptor cell differentiation (GO:0046534)	1/11	0.0212473418702095358245873768510136869736015796661376953125	0.048565352846193225733184561931921052746474742889404296875	0.047512725384242636417209126875604852102696895599365234375	0.11523569539064441868969623783414135687053203582763671875	-1.2494889558110427	4.812436051177782	alph
regulation of axonogenesis (GO:0050770)	1/29	0.055070453401196685361274063552627922035753726959228515625	0.07696593487396163890679190444643609225749969482421875	0.11470597391926329322586752823553979396820068359375	0.162763216815101419143729799543507397174835205078125	-1.6598679246874124	4.812192719574803	pbl
