Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
dorsal/ventral pattern formation, imaginal disc (GO:0007450)	2/57	0.0001188307169566385338745073685373654370778240263462066650390625	0.0022340174787848043717886081793722041766159236431121826171875	0.00054282261909068853233950591175016597844660282135009765625	0.01020506523890494544881679672698737704195082187652587890625	-1.5703774674345852	14.192774159209085	Su(H);osa
regulation of protein metabolic process (GO:0051246)	1/22	0.006582697220629774199907036091872214456088840961456298828125	0.016997960438511088010482552590474369935691356658935546875	0.0145071342634720858166819112966550164856016635894775390625	0.03807634663786370332605457633690093643963336944580078125	-2.78310537447616	13.980403022658473	cos
positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/25	0.007477533351700594611843886383439894416369497776031494140625	0.016997960438511088010482552590474369935691356658935546875	0.0163868887345378043407517765217562555335462093353271484375	0.03807634663786370332605457633690093643963336944580078125	-2.7934471001884438	13.67630443048724	Su(H)
neuroblast differentiation (GO:0014016)	1/25	0.007477533351700594611843886383439894416369497776031494140625	0.016997960438511088010482552590474369935691356658935546875	0.0163868887345378043407517765217562555335462093353271484375	0.03807634663786370332605457633690093643963336944580078125	-2.7307147752777334	13.369176232837377	osa
photoreceptor cell differentiation (GO:0046530)	1/24	0.00717932930562952854869340768573238165117800235748291015625	0.016997960438511088010482552590474369935691356658935546875	0.0157606229051714986921783889783910126425325870513916015625	0.03807634663786370332605457633690093643963336944580078125	-2.5770594508553413	12.72178105847768	osa
positive regulation of smoothened signaling pathway (GO:0045880)	1/17	0.005089809686274901316671570583594075287692248821258544921875	0.016997960438511088010482552590474369935691356658935546875	0.01136782457039799305864580247771300491876900196075439453125	0.03807634663786370332605457633690093643963336944580078125	-2.4077622570856265	12.71422432696025	cos
apposition of dorsal and ventral imaginal disc-derived wing surfaces (GO:0007475)	1/20	0.00598576637922618344511693777576510910876095294952392578125	0.016997960438511088010482552590474369935691356658935546875	0.01325236883210805134691856466133685898967087268829345703125	0.03807634663786370332605457633690093643963336944580078125	-2.4132405834095185	12.351860372415437	pot
imaginal disc-derived wing morphogenesis (GO:0007476)	3/240	0.0000332326434884049116990668848448109429227770306169986724853515625	0.0022340174787848043717886081793722041766159236431121826171875	0.0002763587449368714514356948352968856852385215461254119873046875	0.01020506523890494544881679672698737704195082187652587890625	-1.15110148333073	11.870133088419859	Su(H);cos;osa
wing disc pattern formation (GO:0035222)	2/76	0.00021166001769615442706755359392190030121128074824810028076171875	0.0033160069439064194206367996997641967027448117733001708984375	0.000948113131081179433441719073272224704851396381855010986328125	0.01485377238693847724848584590517930337227880954742431640625	-1.3478440014707338	11.403473613291586	Su(H);osa
negative regulation of smoothened signaling pathway (GO:0045879)	1/22	0.006582697220629774199907036091872214456088840961456298828125	0.016997960438511088010482552590474369935691356658935546875	0.0145071342634720858166819112966550164856016635894775390625	0.03807634663786370332605457633690093643963336944580078125	-2.2668912001437236	11.387298834307462	cos
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	1/21	0.006284269151982339353390560887646643095649778842926025390625	0.016997960438511088010482552590474369935691356658935546875	0.01387991120765398600500617476427578367292881011962890625	0.03807634663786370332605457633690093643963336944580078125	-2.243716740230622	11.374983610385616	cos
intraciliary transport (GO:0042073)	1/21	0.006284269151982339353390560887646643095649778842926025390625	0.016997960438511088010482552590474369935691356658935546875	0.01387991120765398600500617476427578367292881011962890625	0.03807634663786370332605457633690093643963336944580078125	-2.1974135543553195	11.140240083720093	cos
chitin-based embryonic cuticle biosynthetic process (GO:0008362)	1/21	0.006284269151982339353390560887646643095649778842926025390625	0.016997960438511088010482552590474369935691356658935546875	0.01387991120765398600500617476427578367292881011962890625	0.03807634663786370332605457633690093643963336944580078125	-2.1542468676843693	10.921397685037343	pot
neuroblast fate commitment (GO:0014017)	1/31	0.00926519062058165678019694411204909556545317173004150390625	0.0185303812411633135603938882240981911309063434600830078125	0.0201377924968499689983847389385118731297552585601806640625	0.040204829558630479635628063306285184808075428009033203125	-2.2856264284188605	10.7001392001665	osa
positive regulation of nucleic acid-templated transcription (GO:1903508)	2/135	0.000666466302394272923359519467112477286718785762786865234375	0.00783097905313270663263391924147072131745517253875732421875	0.0028972600427900657878155232793915274669416248798370361328125	0.03277492990275281126155704214397701434791088104248046875	-1.4424870971438346	10.54965964642513	Su(H);osa
regulation of stem cell differentiation (GO:2000736)	1/23	0.0068810506006341219664701469582723802886903285980224609375	0.016997960438511088010482552590474369935691356658935546875	0.0151340381222083049383986264047052827663719654083251953125	0.03807634663786370332605457633690093643963336944580078125	-2.1081440500900372	10.496415358305194	tum
adult chitin-containing cuticle pigmentation (GO:0048085)	1/26	0.007775662753786986847170936698603327386081218719482421875	0.016997960438511088010482552590474369935691356658935546875	0.017012835731811441764005365939738112501800060272216796875	0.03807634663786370332605457633690093643963336944580078125	-2.13796210755187	10.38356153985415	osa
sensory organ precursor cell fate determination (GO:0016360)	1/24	0.00717932930562952854869340768573238165117800235748291015625	0.016997960438511088010482552590474369935691356658935546875	0.0157606229051714986921783889783910126425325870513916015625	0.03807634663786370332605457633690093643963336944580078125	-2.091619941243448	10.32538498140327	Su(H)
cell fate determination involved in pattern specification (GO:0060582)	1/24	0.00717932930562952854869340768573238165117800235748291015625	0.016997960438511088010482552590474369935691356658935546875	0.0157606229051714986921783889783910126425325870513916015625	0.03807634663786370332605457633690093643963336944580078125	-2.083085340089551	10.283253501950874	Su(H)
Rho protein signal transduction (GO:0007266)	1/26	0.007775662753786986847170936698603327386081218719482421875	0.016997960438511088010482552590474369935691356658935546875	0.017012835731811441764005365939738112501800060272216796875	0.03807634663786370332605457633690093643963336944580078125	-2.0602192215701054	10.005983266588176	tum
regulation of cell division (GO:0051302)	1/26	0.007775662753786986847170936698603327386081218719482421875	0.016997960438511088010482552590474369935691356658935546875	0.017012835731811441764005365939738112501800060272216796875	0.03807634663786370332605457633690093643963336944580078125	-2.056899865939472	9.989861964278095	tum
