Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
motor activity (GO:0003774)	5/40	0.002431060523460777840487612166953113046474754810333251953125	0.01314064525749458756109788737376220524311065673828125	0.04831569014492208269384576624361216090619564056396484375	0.23420826070250366779390560623141936957836151123046875	-1.4955912209333206	9.002603204362622	pav;Dhc64C;Khc;Mlc1;jar
poly(U) RNA binding (GO:0008266)	3/12	0.0024811008528136634099237056716447114013135433197021484375	0.01314064525749458756109788737376220524311065673828125	0.026725526816417786990509597444543032906949520111083984375	0.1698555704332330440475828936541802249848842620849609375	-1.4716487416545112	8.828498688243185	elav;Sxl;snf
phosphotransferase activity, phosphate group as acceptor (GO:0016776)	3/18	0.00828148421204262692729702877159070339985191822052001953125	0.032006817360056637189469341819858527742326259613037109375	0.06428247106976546498824376385528012178838253021240234375	0.251846393506204468959452924536890350282192230224609375	-1.8029516390725002	8.642868903020293	rad50;pyd;dlg1
protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	3/20	0.0111720098432011895328574979657787480391561985015869140625	0.03849632307416313292680598578954231925308704376220703125	0.080264686170475219029185609542764723300933837890625	0.290958817823011361980434230645187199115753173828125	-1.9220169691790945	8.638204952515899	Mkp3;stg;ssh
transcription corepressor activity (GO:0003714)	6/55	0.00186321934234919060584256822465931691112928092479705810546875	0.01081593230039581791934732990512202377431094646453857421875	0.053012657588317878276651384794604382477700710296630859375	0.2364541021518028196535254892296507023274898529052734375	-1.3655295670278282	8.58296707722538	sbb;acj6;dpn;Sin3A;alien;CtBP
RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)	9/92	0.0003331776901731392189799640934921853840933181345462799072265625	0.0025753734970139952227541346729822180350311100482940673828125	0.035324821985215144881653515085417893715202808380126953125	0.206181614036153704194731517418404109776020050048828125	-1.064520411654522	8.523438871016515	srp;kay;bcd;pnr;Sry-delta;Jra;ttk;da;zfh2
ubiquitin conjugating enzyme binding (GO:0031624)	3/23	0.016471392519115370112192664464600966311991214752197265625	0.05414733632720684919359399600580218248069286346435546875	0.10706702886549744613287060701622976921498775482177734375	0.356060119250375228805438609924749471247196197509765625	-2.0265538150226403	8.321293800599229	CG2681;ben;p53
core promoter proximal region sequence-specific DNA binding (GO:0000987)	9/95	0.00042337714091490881961055148252626167959533631801605224609375	0.0031047657000426646771440442051925856503657996654510498046875	0.04146239705036329492582325428884360007941722869873046875	0.2321682717411301111187782453271211124956607818603515625	-1.0594154762978745	8.228741881378122	srp;kay;bcd;pnr;Sry-delta;Jra;ttk;da;zfh2
hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	4/27	0.003547479947268586571162973797299855505116283893585205078125	0.0174927459468761335725783823136225691996514797210693359375	0.04708307608736204963317817373535945080220699310302734375	0.2321682717411301111187782453271211124956607818603515625	-1.4541034293034654	8.203350381759142	Idgf1;Idgf5;Idgf4;Idgf2
NEDD8-specific protease activity (GO:0019784)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-3.988629698811788	8.015261871001286	CSN4
cytokine receptor binding (GO:0005126)	3/15	0.004867305678776613631075775856515974737703800201416015625	0.02209602260523986505535987134862807579338550567626953125	0.043461741674045539784998481991351582109928131103515625	0.2321682717411301111187782453271211124956607818603515625	-1.502681062254919	8.002099347794681	dpp;gbb;Pvf1
GDP-dissociation inhibitor activity (GO:0005092)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-3.9785169149836785	7.994939951758878	loco
poly-pyrimidine tract binding (GO:0008187)	3/17	0.007023233771068798474146444021926072309724986553192138671875	0.0295388949783187693132191498079919256269931793212890625	0.056907334515938760854947275902304681949317455291748046875	0.2364541021518028196535254892296507023274898529052734375	-1.5679842556056562	7.774899347796354	elav;Sxl;snf
myosin binding (GO:0017022)	5/44	0.0037138737647818419358725083867511784774251282215118408203125	0.01800284570724756949555711571520077995955944061279296875	0.06545974114581414038394058252379181794822216033935546875	0.252993053617605989646932584946625865995883941650390625	-1.3661631407240562	7.6446114977711925	shg;Bap60;scra;jar;l(2)gl
cysteine-type peptidase activity (GO:0008234)	3/25	0.0206607143720073209436360883728411863557994365692138671875	0.06286132245100099769086199330558883957564830780029296875	0.126609495124554161105123739616828970611095428466796875	0.38935823231852140224873437546193599700927734375	-1.8846748797840425	7.311636223501154	Dredd;Cp1;Dcp-1
ubiquitin-like protein conjugating enzyme binding (GO:0044390)	3/27	0.0253798220644420001457230995356439962051808834075927734375	0.07331948596394355366356876402278430759906768798828125	0.147313327824244388875030153940315358340740203857421875	0.4255718359367059999698312822147272527217864990234375	-1.9221364333608317	7.06154641959839	CG2681;ben;p53
myosin light chain binding (GO:0032027)	2/13	0.036786205218037222597349256147936102934181690216064453125	0.09832574478839854748013493690450559370219707489013671875	0.1419713165850323977057456659167655743658542633056640625	0.422956213992909002552522679252433590590953826904296875	-2.1353347788118513	7.052225744826658	Patj;jar
cysteine-type endopeptidase activity (GO:0004197)	3/27	0.0253798220644420001457230995356439962051808834075927734375	0.07331948596394355366356876402278430759906768798828125	0.147313327824244388875030153940315358340740203857421875	0.4255718359367059999698312822147272527217864990234375	-1.8920388099216137	6.950973745699266	Dredd;Cp1;Dcp-1
nucleosome-dependent ATPase activity (GO:0070615)	2/11	0.026758797153841003269025833333216723985970020294189453125	0.0750295684901816362089022049985942430794239044189453125	0.11167487944181787862252264176277094520628452301025390625	0.358865342925392294404218773706816136837005615234375	-1.9065493862509166	6.903409409109234	E(bx);Iswi
cadherin binding (GO:0045296)	2/12	0.0316143364132825677170757217027130536735057830810546875	0.0852990586245171156232203202307573519647121429443359375	0.126605211282986906962122475306387059390544891357421875	0.38935823231852140224873437546193599700927734375	-1.889094756278844	6.525206408421709	siz;CadN
histone methyltransferase activity (H3-K4 specific) (GO:0042800)	2/15	0.048008971788083630582999461466897628270089626312255859375	0.12044356080168350242587393950088880956172943115234375	0.173743668398819328668736261533922515809535980224609375	0.46878008643455026938084984067245386540889739990234375	-2.143858375270485	6.509541623622428	ash2;ash1
histone methyltransferase activity (GO:0042054)	3/26	0.022954006271826442320271866037728614173829555511474609375	0.06767882261590064951750633781557553447782993316650390625	0.1368259284722423974045568684232421219348907470703125	0.416300165351716267014836603266303427517414093017578125	-1.722343124442171	6.500575570481549	Su(z)12;ash1;Set2
steroid hydroxylase activity (GO:0008395)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-3.215382964089428	6.461401137440912	dib
sequence-specific double-stranded DNA binding (GO:1990837)	9/111	0.001306577817320248545429617337276795296929776668548583984375	0.008398305571451547546502069963025860488414764404296875	0.08620090385832086810058427772673894651234149932861328125	0.29702962052385262214926342494436539709568023681640625	-0.9341834426254697	6.20329933696484	ct;bs;jumu;dpn;EcR;ftz-f1;Abd-B;p53;Optix
adenylate kinase activity (GO:0004017)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-3.0130821364069966	6.054872020165865	rad50
spectrin binding (GO:0030507)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-3.0124690205727327	6.053639946912651	lva
mRNA methyltransferase activity (GO:0008174)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-2.980440244041944	5.989277233227165	aft
mRNA 5'-UTR binding (GO:0048027)	1/7	0.1545810992511200410159943885446409694850444793701171875	0.255550256565435451872048133736825548112392425537109375	0.3056484334223419363496532241697423160076141357421875	0.5591346353966810678315368932089768350124359130859375	-3.1381845351556494	5.8591047762486275	Sxl
3'-5'-exoribonuclease activity (GO:0000175)	2/16	0.054026508737420216033076059147788328118622303009033203125	0.1332032887836394896563518841503537259995937347412109375	0.1900289092413371128120758157820091582834720611572265625	0.50792773871983565303622754072421230375766754150390625	-1.9720829190452631	5.755091029072173	Pop2;Not1
U1 snRNA binding (GO:0030619)	2/7	0.01087721028489541282013863821021004696376621723175048828125	0.037937587091220588420004133922702749259769916534423828125	0.057873381645546138896119003902640542946755886077880859375	0.2364541021518028196535254892296507023274898529052734375	-1.2291692431637744	5.557179215358879	msk;snf
histone methyltransferase activity (H3-K27 specific) (GO:0046976)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-2.6824570010243183	5.390471651784496	Su(z)12
ubiquitin-ubiquitin ligase activity (GO:0034450)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-2.514056366672607	5.052065912095551	hyd
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	1/7	0.1545810992511200410159943885446409694850444793701171875	0.255550256565435451872048133736825548112392425537109375	0.3056484334223419363496532241697423160076141357421875	0.5591346353966810678315368932089768350124359130859375	-2.6902079552267137	5.022716192433569	Lar
phosphoprotein phosphatase activity (GO:0004721)	7/91	0.00588070410765235106198556280787670402787625789642333984375	0.0258750980736703432849576955732118221931159496307373046875	0.1458994535464770148092128465577843599021434783935546875	0.4255718359367059999698312822147272527217864990234375	-0.9694059268620315	4.978945208263465	flw;Mkp3;stg;ssh;Ptpmeg;Lar;eya
GTPase activity (GO:0003924)	8/107	0.00395414382954043831797097396929530077613890171051025390625	0.018848085587476089142189294989293557591736316680908203125	0.139835931424072523743262763673556037247180938720703125	0.4209797514451025790549465455114841461181640625	-0.8837179017737495	4.889603355406067	cta;Rab5;Mtl;Rheb;RhoL;Gtp-bp;pnut;Rho1
purine ribonucleoside triphosphate binding (GO:0035639)	7/94	0.007003015769159018182044018629994752700440585613250732421875	0.0295388949783187693132191498079919256269931793212890625	0.1627944927668767138850824949258822016417980194091796875	0.4513443247341115682758072580327279865741729736328125	-0.9843745419132804	4.883890025804111	trc;Mtl;RhoL;pnut;Rho1;Iswi;mbt
ATPase activity (GO:0016887)	10/148	0.0028256686210116469838704578165788916521705687046051025390625	0.0146934768292605634487646426578066893853247165679931640625	0.1661368864915467036258434063711320050060749053955078125	0.452525233681736749336010916522354818880558013916015625	-0.8312202101417602	4.878439943622896	sw;pav;Dhc64C;Khc;Mhc;Myo61F;Lis-1;jar;brm;Myo31DF
