Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Golgi cis cisterna (GO:0000137)	1/11	0.2319540916062977353728769003282650373876094818115234375	0.327568755321870852537102791757206432521343231201171875	0.471620911210291315907028319998062215745449066162109375	0.7505430169351559044343957793898880481719970703125	-1.6177278476078274	2.3638495038113847	lva
microtubule cytoskeleton (GO:0015630)	7/112	0.0173097111628190102050606213879291317425668239593505859375	0.06355566493863372412587153803542605601251125335693359375	0.419358574583988119588440213192370720207691192626953125	0.744985836624657782323311039363034069538116455078125	-0.5581629676781676	2.2641811549770594	pav;CG34417;CycB;Khc;pnut;sle;shot
chromocenter (GO:0010369)	2/24	0.10994847975629699898814095604393514804542064666748046875	0.2450658886134330638473244334818446077406406402587890625	0.392381533102027557635693710835766978561878204345703125	0.744985836624657782323311039363034069538116455078125	-1.0097848774520195	2.229345887263626	jumu;p53
heterochromatin (GO:0000792)	3/43	0.0814202107483839310209106088223052211105823516845703125	0.185959740598160838676022876825300045311450958251953125	0.427832598523247675803560241547529585659503936767578125	0.744985836624657782323311039363034069538116455078125	-0.8672928389407403	2.1752847037267977	crol;prod;Trl
RISC complex (GO:0016442)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.294474157069680220200069697966682724654674530029296875	0.412287316902441858257333251458476297557353973388671875	0.744985836624657782323311039363034069538116455078125	-1.2683701794624356	2.0787303802612183	Fmr1
Golgi medial cisterna (GO:0005797)	1/12	0.25016679661710117255069008024292998015880584716796875	0.340300421868850844209219985714298672974109649658203125	0.499009681529860416038246739844908006489276885986328125	0.7505430169351559044343957793898880481719970703125	-1.499399507695053	2.0776090370926505	frc
MLL3/4 complex (GO:0044666)	1/12	0.25016679661710117255069008024292998015880584716796875	0.340300421868850844209219985714298672974109649658203125	0.499009681529860416038246739844908006489276885986328125	0.7505430169351559044343957793898880481719970703125	-1.4563337792347453	2.017935983861056	ash2
Set1C/COMPASS complex (GO:0048188)	1/13	0.267948512557437068526411394486785866320133209228515625	0.359206339298013432870249062034417875111103057861328125	0.524983533832258597584541348624043166637420654296875	0.7708091568172050767060454745660535991191864013671875	-1.492557849476894	1.9656396335920876	ash2
spindle microtubule (GO:0005876)	2/31	0.1667214847743252181810902357028680853545665740966796875	0.28296765764449693936199992094771005213260650634765625	0.515311407936589471745492119225673377513885498046875	0.7626608837461523737744073514477349817752838134765625	-1.0913569358144972	1.9550902263403773	pav;Lis-1
dynactin complex (GO:0005869)	1/12	0.25016679661710117255069008024292998015880584716796875	0.340300421868850844209219985714298672974109649658203125	0.499009681529860416038246739844908006489276885986328125	0.7505430169351559044343957793898880481719970703125	-1.3858017540887284	1.9202048774442775	Lis-1
condensed nuclear chromosome, centromeric region (GO:0000780)	1/12	0.25016679661710117255069008024292998015880584716796875	0.340300421868850844209219985714298672974109649658203125	0.499009681529860416038246739844908006489276885986328125	0.7505430169351559044343957793898880481719970703125	-1.2708001761143617	1.7608555402907986	lwr
spanning component of membrane (GO:0089717)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.250501160280473589292427050168043933808803558349609375	0.31061566196114720472820636132382787764072418212890625	0.7094308328742251479326341723208315670490264892578125	-0.8629882354430889	1.7341987652376623	amx
spindle pole (GO:0000922)	2/29	0.149989332637922412327924348574015311896800994873046875	0.26726638655567480640229405253194272518157958984375	0.481841941576173216077449978911317884922027587890625	0.7505430169351559044343957793898880481719970703125	-0.9096735746058967	1.725824612523799	Apc2;Lis-1
Golgi cisterna (GO:0031985)	2/31	0.1667214847743252181810902357028680853545665740966796875	0.28296765764449693936199992094771005213260650634765625	0.515311407936589471745492119225673377513885498046875	0.7626608837461523737744073514477349817752838134765625	-0.9292407846645011	1.6646703900393136	frc;lva
centrosome (GO:0005813)	6/108	0.0435966753562878894801002616077312268316745758056640625	0.11201923529046194094593857926156488247215747833251953125	0.54290491840451793326138840711791999638080596923828125	0.77617430108097362762009652215056121349334716796875	-0.5144775757338484	1.6117421708288113	pav;ALiX;CycB;poe;Lis-1;sced
MLL1/2 complex (GO:0044665)	1/10	0.2132999739119922910646209857077337801456451416015625	0.31317853312475063543018904965720139443874359130859375	0.442740435831597667348802360720583237707614898681640625	0.744985836624657782323311039363034069538116455078125	-1.0154791201741307	1.5689718798410068	ash2
pole plasm (GO:0045495)	1/15	0.3022594492218118045201435961644165217876434326171875	0.388319431291910988068849519549985416233539581298828125	0.5729741376395722785019870570977218449115753173828125	0.7794133489950063609086328142439015209674835205078125	-1.2814028976943217	1.5331595189544147	tud
kinesin complex (GO:0005871)	2/34	0.1923617562320222573735151172513724304735660552978515625	0.294474157069680220200069697966682724654674530029296875	0.56276761761263294214785446456517092883586883544921875	0.7794133489950063609086328142439015209674835205078125	-0.8899554789525269	1.4669826166007602	pav;Khc
condensed chromosome, centromeric region (GO:0000779)	1/15	0.3022594492218118045201435961644165217876434326171875	0.388319431291910988068849519549985416233539581298828125	0.5729741376395722785019870570977218449115753173828125	0.7794133489950063609086328142439015209674835205078125	-1.0986572588907393	1.314509930926127	lwr
pre-autophagosomal structure (GO:0000407)	1/15	0.3022594492218118045201435961644165217876434326171875	0.388319431291910988068849519549985416233539581298828125	0.5729741376395722785019870570977218449115753173828125	0.7794133489950063609086328142439015209674835205078125	-1.0871130009904402	1.3006975781361065	Atg6
transcriptionally active chromatin (GO:0035327)	2/33	0.1837536115283109061646626969377393834292888641357421875	0.294474157069680220200069697966682724654674530029296875	0.5473236461224522120261326563195325434207916259765625	0.77617430108097362762009652215056121349334716796875	-0.7387082036196562	1.2514895109224142	p53;lilli
RNAi effector complex (GO:0031332)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.294474157069680220200069697966682724654674530029296875	0.412287316902441858257333251458476297557353973388671875	0.744985836624657782323311039363034069538116455078125	-0.7361383192150875	1.2064562168083934	Fmr1
rhabdomere microvillus (GO:0035996)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.250501160280473589292427050168043933808803558349609375	0.31061566196114720472820636132382787764072418212890625	0.7094308328742251479326341723208315670490264892578125	-0.5742680345957644	1.154007523636873	chp
polytene chromosome, telomeric region (GO:0035012)	1/11	0.2319540916062977353728769003282650373876094818115234375	0.327568755321870852537102791757206432521343231201171875	0.471620911210291315907028319998062215745449066162109375	0.7505430169351559044343957793898880481719970703125	-0.7743221863947154	1.131451819170896	Su(var)2-10
cytoplasmic stress granule (GO:0010494)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.250501160280473589292427050168043933808803558349609375	0.31061566196114720472820636132382787764072418212890625	0.7094308328742251479326341723208315670490264892578125	-0.5350003291201391	1.0750979817071598	Atx2
lipid droplet (GO:0005811)	1/16	0.318808311942611888323284574653371237218379974365234375	0.401221344961790460370565369885298423469066619873046875	0.595125562296146881635650061070919036865234375	0.79781325380280565529034220162429846823215484619140625	-0.9389091642810472	1.0733283387262211	klar
U1 snRNP (GO:0005685)	1/17	0.33496548066880660332600427864235825836658477783203125	0.41589673774314916965266775150666944682598114013671875	0.61613178773927523845799214541330002248287200927734375	0.80047337727169332044496741218608804047107696533203125	-0.9731807159861128	1.0643947988714384	snf
lysosomal membrane (GO:0005765)	1/18	0.350740207295221428918097217319882474839687347412109375	0.41594191249753820205370402618427760899066925048828125	0.63605181869696714169748474887455813586711883544921875	0.80047337727169332044496741218608804047107696533203125	-0.9963487884063487	1.0438840707195671	Psn
muscle tendon junction (GO:0005927)	1/15	0.3022594492218118045201435961644165217876434326171875	0.388319431291910988068849519549985416233539581298828125	0.5729741376395722785019870570977218449115753173828125	0.7794133489950063609086328142439015209674835205078125	-0.8448768319385536	1.01086938351816	shot
Sin3-type complex (GO:0070822)	1/14	0.285309417410145982341163062301347963511943817138671875	0.377016015863407216723857118267915211617946624755859375	0.54961531590058132490383968615788035094738006591796875	0.77617430108097362762009652215056121349334716796875	-0.775487143555458	0.972601250892246	Sin3A
late endosome membrane (GO:0031902)	1/18	0.350740207295221428918097217319882474839687347412109375	0.41594191249753820205370402618427760899066925048828125	0.63605181869696714169748474887455813586711883544921875	0.80047337727169332044496741218608804047107696533203125	-0.8777381849792701	0.9196146171138622	spin
